site,code,date,nox,no2,no,o3,pm2.5,v2.5,nv2.5,ws,wd,air_temp
London Eltham,LON6,2019-04-06 14:00:00,9.30902,6.82054,1.62295,69.03844,6.7,3.2,3.5,4.3,63.9,9.4
London Eltham,LON6,2019-04-06 15:00:00,9.94735,7.29658,1.72879,68.82748,9.8,5.2,4.6,4.1,65.3,9.3
London Eltham,LON6,2019-04-06 16:00:00,11.33041,9.00422,1.5171,66.66508,12.6,4.6,8,3.9,80.4,9.3
London Eltham,LON6,2019-04-06 17:00:00,13.72416,11.12748,1.69351,62.44577,11.4,3.6,7.8,3.8,84.7,8.2
London Eltham,LON6,2019-04-06 18:00:00,9.41541,6.87283,1.65823,63.28963,16,3.3,12.7,4.1,77.1,7.6
London Eltham,LON6,2019-04-06 19:00:00,12.55388,10.0654,1.62295,57.32986,22.5,7,15.5,4,76.8,7.2
London Eltham,LON6,2019-04-06 20:00:00,15.1604,12.94241,1.44654,51.47557,13.7,4,9.7,3.6,78.1,7.1
London Eltham,LON6,2019-04-06 21:00:00,12.76666,10.65686,1.37598,51.79202,15.7,4.4,11.3,3.3,65.5,7.2
London Eltham,LON6,2019-04-06 22:00:00,8.72388,6.50589,1.44654,50.05155,18.6,6.3,12.3,2.9,51.4,6.5
London Eltham,LON6,2019-04-06 23:00:00,11.54318,9.1629,1.55238,42.24583,18.7,5.8,12.9,2.7,60.4,6.2
London Eltham,LON6,2019-04-07 00:00:00,12.38503,10.86768,0.98959,34.28189,22.4,8,14.4,2.2,50.4,4.8
London Eltham,LON6,2019-04-07 01:00:00,8.96847,6.80083,1.4137,38.87039,27.8,9.1,18.7,2.6,55,4.9
London Eltham,LON6,2019-04-07 02:00:00,8.2211,5.67412,1.6611,36.91895,32.1,9.7,22.4,2.2,56,4.9
London Eltham,LON6,2019-04-07 03:00:00,7.68726,5.41123,1.48439,35.86413,35.3,10.7,24.6,2,60,4.8
London Eltham,LON6,2019-04-07 04:00:00,9.12862,7.17774,1.27233,29.64065,43.4,12.3,31.1,2.2,62.8,4.7
London Eltham,LON6,2019-04-07 05:00:00,13.29255,10.85395,1.59041,23.04798,48.1,13.7,34.4,2.1,59.3,4.3
London Eltham,LON6,2019-04-07 06:00:00,11.69104,8.76472,1.9085,24.63022,47.9,14.8,33.1,1.9,49.7,4.5
London Eltham,LON6,2019-04-07 07:00:00,10.24968,7.05241,2.08521,26.2652,43.4,14.1,29.3,1.6,45.6,5
London Eltham,LON6,2019-04-07 08:00:00,10.78352,6.66499,2.68603,25.84327,48.8,14.8,34,1.8,12.4,5.7
London Eltham,LON6,2019-04-07 09:00:00,12.97225,7.98667,3.25151,25.89601,53.5,13.5,40,2,9.2,7.1
London Eltham,LON6,2019-04-07 10:00:00,13.02563,9.61159,2.22658,27.21454,58.6,18.4,40.2,1.7,20.9,8.4
London Eltham,LON6,2019-04-07 11:00:00,15.32113,10.28136,3.28685,33.38528,48.4,19.4,29,2.2,30,10
London Eltham,LON6,2019-04-07 12:00:00,11.79781,8.05862,2.43863,41.8239,42.8,15.9,26.9,2.5,31.9,11.3
London Eltham,LON6,2019-04-07 13:00:00,17.24295,12.31156,3.21617,39.92521,41.5,13.8,27.7,2.3,30.3,11.9
London Eltham,LON6,2019-04-07 14:00:00,23.91592,18.22585,3.71096,30.37902,38.6,13.8,24.8,2.2,27.8,11.7
London Eltham,LON6,2019-04-07 15:00:00,20.92643,16.10342,3.14548,35.17849,32.9,12.9,20,2.2,24.6,11.4
London Eltham,LON6,2019-04-07 16:00:00,21.40688,16.4213,3.25151,34.59833,36.4,12.9,23.5,2.2,12.3,10.8
London Eltham,LON6,2019-04-07 17:00:00,21.72718,18.09638,2.36795,33.9127,31.1,10.9,20.2,2.4,11.9,10.1
London Eltham,LON6,2019-04-07 18:00:00,22.15425,19.71566,1.59041,36.81347,38.7,12.5,26.2,2.4,14.9,9.8
London Eltham,LON6,2019-04-07 19:00:00,15.05422,12.66981,1.55507,51.63379,34.7,8.5,26.2,2.2,26.6,9.4
London Eltham,LON6,2019-04-07 20:00:00,11.31735,9.42067,1.23699,57.1189,40.2,11.4,28.8,2,32.9,9.2
London Eltham,LON6,2019-04-07 21:00:00,10.8369,8.9944,1.20165,58.22646,49.5,12.2,37.3,1.7,18,9
London Eltham,LON6,2019-04-07 22:00:00,8.16771,6.48779,1.09562,63.71157,54.4,13.2,41.2,1.6,353.7,8.7
London Eltham,LON6,2019-04-07 23:00:00,8.5414,6.80728,1.13096,61.44369,55.4,13.7,41.7,1.6,337.5,8.5
London Eltham,LON6,2019-04-08 00:00:00,13.07183,10.6833,1.55776,55.48391,59.5,15.8,43.7,1.6,337.2,5.9
London Eltham,LON6,2019-04-08 01:00:00,10.92891,9.40894,0.9913,55.37843,48.8,14.2,34.6,0.8,315.4,4.9
London Eltham,LON6,2019-04-08 02:00:00,6.3752,4.85522,0.9913,62.39303,40.1,9.6,30.5,1.5,301.6,4.6
London Eltham,LON6,2019-04-08 03:00:00,7.07165,5.17168,1.23913,62.92045,42.1,12,30.1,1.3,357,4.6
London Eltham,LON6,2019-04-08 04:00:00,5.89304,4.42735,0.9559,60.4416,37.7,8.7,29,1.4,311.6,4.5
London Eltham,LON6,2019-04-08 05:00:00,11.62536,9.29111,1.52236,50.63171,42.1,13.1,29,1.1,304.5,4.6
London Eltham,LON6,2019-04-08 06:00:00,16.66123,14.54413,1.38074,45.67402,36.5,8.5,28,1.1,317.1,4.8
London Eltham,LON6,2019-04-08 07:00:00,28.76875,24.20883,2.9739,36.54977,39.7,9.8,29.9,1.3,337.1,5
London Eltham,LON6,2019-04-08 08:00:00,32.62601,27.79467,3.15092,30.8537,35.5,8.1,27.4,1.3,336.2,6.1
London Eltham,LON6,2019-04-08 09:00:00,44.84067,32.40946,8.10743,28.95501,40,8.7,31.3,1.2,335.4,8
London Eltham,LON6,2019-04-08 10:00:00,49.44796,35.22535,9.27574,28.4276,44.4,13.3,31.1,1.4,305.9,9.6
London Eltham,LON6,2019-04-08 11:00:00,71.84151,47.6305,15.79001,19.14512,40.4,10.9,29.5,1.1,280.8,9.3
London Eltham,LON6,2019-04-08 12:00:00,75.6452,50.56563,16.35647,16.8245,37.3,10.5,26.8,1.4,271.1,9.6
London Eltham,LON6,2019-04-08 13:00:00,67.18065,45.6296,14.05523,23.8391,34.3,10.6,23.7,1.5,262.8,9.9
London Eltham,LON6,2019-04-08 14:00:00,57.9125,42.49563,10.05462,27.10906,35,10.5,24.5,1.5,289.5,10.1
London Eltham,LON6,2019-04-08 15:00:00,39.8048,30.25068,6.23103,41.24375,35.9,12.4,23.5,1.2,285.2,10.1
London Eltham,LON6,2019-04-08 16:00:00,49.87654,39.45387,6.79749,30.95918,36.5,9.4,27.1,1.6,261,9.9
London Eltham,LON6,2019-04-08 17:00:00,56.89462,47.17764,6.33724,19.14512,41.6,11.5,30.1,1.6,277.8,9.4
London Eltham,LON6,2019-04-08 18:00:00,58.1268,49.33267,5.73538,8.06943,34.2,8.1,26.1,1.6,296.8,9.1
London Eltham,LON6,2019-04-08 19:00:00,80.25248,55.66148,16.03783,1.79321,32.2,6.5,25.7,1.4,288,9.1
London Eltham,LON6,2019-04-08 20:00:00,98.57448,49.01249,32.32349,1.95143,42.1,11.3,30.8,1.1,300.3,9.2
London Eltham,LON6,2019-04-08 21:00:00,86.52053,42.71273,28.57071,1.79321,44.2,11.5,32.7,1.1,346.2,9.2
London Eltham,LON6,2019-04-08 22:00:00,82.50255,41.24613,26.90674,1.58224,44.1,10.3,33.8,1.1,49.9,9.1
London Eltham,LON6,2019-04-08 23:00:00,70.87719,44.33194,17.31236,1.89869,54.1,13.7,40.4,2,74.6,9.1
London Eltham,LON6,2019-04-09 00:00:00,44.73034,37.47988,4.72863,2.74255,44,13.3,30.7,1.7,51.4,9.9
London Eltham,LON6,2019-04-09 01:00:00,42.57984,33.9518,5.62707,2.4261,44.5,13.8,30.7,2.6,62.7,9.7
London Eltham,LON6,2019-04-09 02:00:00,30.4833,27.32935,2.05695,8.38588,56.8,15.6,41.2,3,51.7,9.1
London Eltham,LON6,2019-04-09 03:00:00,17.68784,15.34957,1.52498,24.1028,63.7,18.9,44.8,2.8,64.4,8.6
London Eltham,LON6,2019-04-09 04:00:00,11.82773,9.97887,1.2058,30.80096,60,18.8,41.2,2.5,70.5,8.4
London Eltham,LON6,2019-04-09 05:00:00,18.27923,15.34279,1.91509,27.7947,55.5,20.6,34.9,2.7,67.8,8.2
London Eltham,LON6,2019-04-09 06:00:00,16.4513,13.678,1.8087,43.30066,33.1,14.2,18.9,3,71.4,8.4
London Eltham,LON6,2019-04-09 07:00:00,15.26853,13.31091,1.27673,44.14452,31.9,13.7,18.2,3.7,75.8,8.9
London Eltham,LON6,2019-04-09 08:00:00,21.45121,18.24288,2.09242,36.07509,33.9,10.6,23.3,3.8,70.7,9.1
London Eltham,LON6,2019-04-09 09:00:00,25.69844,21.02189,3.04996,29.37694,36.4,11.6,24.8,4,64,9.5
London Eltham,LON6,2019-04-09 10:00:00,21.55874,17.31722,2.76625,33.06884,29,10.9,18.1,4.4,63,10.2
London Eltham,LON6,2019-04-09 11:00:00,21.07487,18.35595,1.77324,38.29023,25.4,9.2,16.2,5.1,69.2,11.2
London Eltham,LON6,2019-04-09 12:00:00,24.83824,20.48797,2.83718,41.66568,25.6,9.6,16,5.2,69.4,10.7
London Eltham,LON6,2019-04-09 13:00:00,23.11785,18.98508,2.69532,49.36592,22,8.6,13.4,5.1,68.7,10.3
London Eltham,LON6,2019-04-09 14:00:00,24.08557,19.30027,3.12089,54.37635,23.6,8.5,15.1,4.9,67.5,9.8
London Eltham,LON6,2019-04-09 15:00:00,27.63389,22.19605,3.54647,60.12515,29,11.7,17.3,4.8,64.2,9.2
London Eltham,LON6,2019-04-09 16:00:00,26.6124,22.42526,2.73078,67.35072,18.4,5.8,12.6,4.4,61.9,8.6
London Eltham,LON6,2019-04-09 17:00:00,19.8921,16.68377,2.09242,78.47915,17.8,6.8,11,4.3,58.6,7.9
London Eltham,LON6,2019-04-09 18:00:00,12.84922,10.83722,1.31219,87.28696,15.4,4.8,10.6,4.1,54.3,7.3
London Eltham,LON6,2019-04-09 19:00:00,10.96754,8.35737,1.70231,89.39661,18.9,5.5,13.4,4.2,50.1,6.6
London Eltham,LON6,2019-04-09 20:00:00,8.06436,5.56296,1.63138,91.08433,18.2,5,13.2,3.6,47.8,6.1
London Eltham,LON6,2019-04-09 21:00:00,8.65575,6.2631,1.56045,87.28696,17.5,5.2,12.3,3.9,51.4,5.8
London Eltham,LON6,2019-04-09 22:00:00,7.68803,5.83916,1.2058,83.12039,18,4.9,13.1,4.3,56.6,5.7
London Eltham,LON6,2019-04-09 23:00:00,9.51595,7.23206,1.48952,79.58672,15.2,4.5,10.7,3.9,56.2,5.4
London Eltham,LON6,2019-04-10 00:00:00,6.83389,4.8729,1.27893,79.00656,14.9,5.2,9.7,3.4,43.9,5.5
London Eltham,LON6,2019-04-10 01:00:00,5.10744,3.43696,1.08946,76.6332,13.5,4.6,8.9,3.6,45.6,4.7
London Eltham,LON6,2019-04-10 02:00:00,5.23332,2.83655,1.56314,74.36532,12.7,3.6,9.1,3.6,47.3,4.3
London Eltham,LON6,2019-04-10 03:00:00,5.17937,3.32732,1.20788,70.25149,12.3,4.8,7.5,3.5,51.2,4
London Eltham,LON6,2019-04-10 04:00:00,6.90583,5.21719,1.1013,63.13141,13.5,5.2,8.3,3.5,50.2,3.7
London Eltham,LON6,2019-04-10 05:00:00,13.00238,10.55113,1.59866,54.00715,16.5,7.3,9.2,3.7,52,3.8
London Eltham,LON6,2019-04-10 06:00:00,16.83295,13.45568,2.2026,51.31735,10.5,2.4,8.1,4.4,59.1,5.8
London Eltham,LON6,2019-04-10 07:00:00,18.07384,13.49819,2.98417,58.85936,15.4,6.1,9.3,5.3,61.4,7.4
London Eltham,LON6,2019-04-10 08:00:00,11.00616,6.86628,2.69996,69.46037,10.6,1.2,9.4,5.7,67,8.9
London Eltham,LON6,2019-04-10 09:00:00,7.82301,3.95549,2.52233,78.05722,10.2,4.3,5.9,5.9,70.9,10.1
London Eltham,LON6,2019-04-10 10:00:00,6.69002,2.87697,2.48681,80.27235,5.5,2,3.5,6.1,71.4,10.6
London Eltham,LON6,2019-04-10 11:00:00,6.20445,3.42638,1.81182,82.54023,6.3,2.9,3.4,6.1,70.6,10.8
London Eltham,LON6,2019-04-10 12:00:00,6.0426,3.15558,1.88287,84.86085,7.7,2.1,5.6,5.9,69.7,10.8
London Eltham,LON6,2019-04-10 13:00:00,5.98865,3.1561,1.84734,84.43892,8.1,2,6.1,5.8,69.4,10.5
London Eltham,LON6,2019-04-10 14:00:00,7.44535,4.17702,2.13155,83.59506,8.3,2.3,6,5.5,67.6,10
London Eltham,LON6,2019-04-10 15:00:00,8.36253,4.98525,2.2026,79.9559,9.1,2.8,6.3,5,67,8.2
London Eltham,LON6,2019-04-10 16:00:00,8.41648,5.85629,1.66971,82.27652,10.6,4.8,5.8,4.7,66.3,7.5
London Eltham,LON6,2019-04-10 17:00:00,9.71132,6.66088,1.98945,81.32718,8.4,2.2,6.2,4.4,64,6.8
London Eltham,LON6,2019-04-10 18:00:00,11.11407,8.82624,1.49208,80.37784,9.4,4.5,4.9,3.2,58.1,5.4
London Eltham,LON6,2019-04-10 19:00:00,14.83674,12.7668,1.34998,79.21753,6,1.8,4.2,2.8,50.6,4.5
London Eltham,LON6,2019-04-10 20:00:00,12.78657,10.28085,1.63419,77.2661,7.7,2.6,5.1,2.6,43.8,3.7
London Eltham,LON6,2019-04-10 21:00:00,19.53054,16.53457,1.95392,67.03427,7.7,3.3,4.4,2.7,43.6,3.1
London Eltham,LON6,2019-04-10 22:00:00,15.05254,13.30944,1.13683,67.93087,10.5,2.6,7.9,2.6,45.8,2.7
London Eltham,LON6,2019-04-10 23:00:00,10.6285,9.2667,0.88815,67.82539,8.7,2,6.7,2.3,42.8,2.1
London Eltham,LON6,2019-04-11 00:00:00,9.1679,7.20353,1.28113,68.722,9.1,5.5,3.6,2.2,41.6,2.5
London Eltham,LON6,2019-04-11 01:00:00,6.64131,5.11347,0.99643,71.62277,5.4,2,3.4,2.7,36.3,1.7
London Eltham,LON6,2019-04-11 02:00:00,7.57976,5.77909,1.17437,67.1925,4,1,3,2.4,33.4,1
London Eltham,LON6,2019-04-11 03:00:00,8.825,6.80607,1.31672,65.82122,6.3,1.8,4.5,2.2,30.6,0.5
London Eltham,LON6,2019-04-11 04:00:00,9.58298,7.61861,1.28113,63.55334,5.6,2.3,3.3,2.1,34.5,-0.1
London Eltham,LON6,2019-04-11 05:00:00,23.28068,20.77065,1.637,47.67819,6.6,1.6,5,2.1,29.7,0
London Eltham,LON6,2019-04-11 06:00:00,38.16949,32.49464,3.70104,39.3978,10.3,2.9,7.4,2.6,50.3,3.1
London Eltham,LON6,2019-04-11 07:00:00,41.41795,32.2509,5.9786,43.66985,8.7,-0.4,9.1,3.6,66.1,5.7
London Eltham,LON6,2019-04-11 08:00:00,25.12148,18.46445,4.3416,62.92045,3,-2.5,5.5,4.3,76.3,7.6
London Eltham,LON6,2019-04-11 09:00:00,9.63712,6.41774,2.09963,82.38201,11.6,2.1,9.5,4,80.9,7.7
London Eltham,LON6,2019-04-11 10:00:00,7.9046,5.06718,1.85052,83.17313,9.5,1.2,8.3,3.6,84.9,7.6
London Eltham,LON6,2019-04-11 11:00:00,8.87914,5.71433,2.06404,82.32927,14.2,4.4,9.8,3.2,82.9,8.5
London Eltham,LON6,2019-04-11 12:00:00,8.17531,4.8468,2.1708,88.50001,10.7,2.5,8.2,4.1,87.3,10.8
London Eltham,LON6,2019-04-11 13:00:00,6.44279,3.38711,1.99287,93.03576,11.6,2.6,9,4.1,90.4,10.3
London Eltham,LON6,2019-04-11 14:00:00,7.41733,4.63448,1.81493,93.93237,10.2,1.7,8.5,3.9,90.3,10
London Eltham,LON6,2019-04-11 15:00:00,12.66902,8.63115,2.63343,90.08225,10.5,1.6,8.9,3.8,93.6,9.7
London Eltham,LON6,2019-04-11 16:00:00,15.32194,11.12037,2.74019,86.97051,13.5,5.2,8.3,3.6,94.3,8.8
London Eltham,LON6,2019-04-11 17:00:00,14.83467,11.61528,2.09963,85.33552,11,2.5,8.5,3,88.8,7.4
London Eltham,LON6,2019-04-11 18:00:00,19.43666,16.65381,1.81493,81.06347,12.8,3.5,9.3,2.1,92.1,5.7
London Eltham,LON6,2019-04-11 19:00:00,20.08635,18.12199,1.28113,74.83999,14.8,4.7,10.1,2.1,85.5,4.5
London Eltham,LON6,2019-04-11 20:00:00,13.6977,11.89703,1.17437,80.16687,10.8,2.7,8.1,2.3,68,3.7
London Eltham,LON6,2019-04-11 21:00:00,13.26457,11.51847,1.13878,75.52563,8.7,1.5,7.2,2.2,59.2,3
London Eltham,LON6,2019-04-11 22:00:00,15.10537,13.25014,1.20996,69.24941,9.8,1.3,8.5,2.1,54.2,2.3
London Eltham,LON6,2019-04-11 23:00:00,14.40154,11.50955,1.88611,65.97945,11.9,3.6,8.3,2.1,49.5,1.7
London Eltham,LON6,2019-04-12 00:00:00,13.69128,12.01505,1.09321,62.81496,11.7,4.1,7.6,1.6,44.4,2.2
London Eltham,LON6,2019-04-12 01:00:00,19.77629,17.44415,1.52098,48.8385,7.6,1.8,5.8,2,35.4,1.4
London Eltham,LON6,2019-04-12 02:00:00,18.2007,16.28762,1.24768,48.20561,14.4,5,9.4,1.9,32.6,0.8
London Eltham,LON6,2019-04-12 03:00:00,14.72355,12.48252,1.46157,59.43952,8.2,1.9,6.3,1.7,35.8,0.2
London Eltham,LON6,2019-04-12 04:00:00,14.61489,12.26454,1.53286,59.75596,7.8,1.2,6.6,1.4,21.6,-0.4
London Eltham,LON6,2019-04-12 05:00:00,22.05817,19.27053,1.81805,49.10221,9.5,1.5,8,1.3,21,-0.3
London Eltham,LON6,2019-04-12 06:00:00,47.2675,41.25496,3.92128,31.43385,15.4,3.4,12,2.7,62.5,3.4
London Eltham,LON6,2019-04-12 07:00:00,48.46277,39.27998,5.98886,39.55602,13.6,1.5,12.1,3.7,61.6,6.1
London Eltham,LON6,2019-04-12 08:00:00,25.48099,19.85106,3.67174,60.49434,11.8,0.6,11.2,4,69.9,7.2
London Eltham,LON6,2019-04-12 09:00:00,9.07319,5.6843,2.21017,77.95173,16.1,5,11.1,4,69.2,7.6
London Eltham,LON6,2019-04-12 10:00:00,8.52988,5.68759,1.8537,83.0149,11.6,5.5,6.1,4.2,77.9,8.6
London Eltham,LON6,2019-04-12 11:00:00,10.43145,7.15188,2.13888,84.17521,9.6,3.1,6.5,4.5,99.2,9.5
London Eltham,LON6,2019-04-12 12:00:00,12.71333,8.8325,2.53101,81.06347,10.8,3.3,7.5,4.4,94.6,10.4
London Eltham,LON6,2019-04-12 13:00:00,7.4976,5.25657,1.46157,85.65197,9.8,4.5,5.3,4.6,89.8,10.2
London Eltham,LON6,2019-04-12 14:00:00,10.81176,7.42287,2.21017,82.06556,11.7,4.7,7,4.7,93.8,9.9
London Eltham,LON6,2019-04-12 15:00:00,10.97475,7.8045,2.06758,83.75328,11.7,3.4,8.3,4.7,93.9,9.1
London Eltham,LON6,2019-04-12 16:00:00,12.27868,9.92833,1.53286,80.85251,12.1,4.2,7.9,4.5,94.7,8.2
London Eltham,LON6,2019-04-12 17:00:00,14.50623,12.21053,1.49722,80.79977,13.2,4.6,8.6,3.4,94.6,6.9
London Eltham,LON6,2019-04-12 18:00:00,17.49441,15.19871,1.49722,79.27027,12.9,3.2,9.7,2.6,83,5.3
London Eltham,LON6,2019-04-12 19:00:00,14.23458,12.21218,1.31898,82.38201,13.3,3.9,9.4,2.4,75.6,4.3
London Eltham,LON6,2019-04-12 20:00:00,13.96293,11.55791,1.56851,80.21961,12.8,4,8.8,2.4,74.8,3.6
London Eltham,LON6,2019-04-12 21:00:00,13.31096,11.01526,1.49722,72.46663,14,3,11,2.3,69.7,2.9
London Eltham,LON6,2019-04-12 22:00:00,8.96453,6.77815,1.42592,72.6776,15,4.7,10.3,2.4,56.3,2.3
London Eltham,LON6,2019-04-12 23:00:00,8.31256,6.29016,1.31898,71.93922,17.4,6.5,10.9,2.3,50.4,1.8
London Eltham,LON6,2019-04-13 00:00:00,7.85085,5.1497,1.76165,76.10579,12.6,4,8.6,1.8,48.9,2.1
London Eltham,LON6,2019-04-13 01:00:00,10.10434,7.7682,1.52359,73.52146,11.4,4.9,6.5,2.3,43.6,1.3
London Eltham,LON6,2019-04-13 02:00:00,8.28701,6.53491,1.14269,70.04053,9.3,3,6.3,2.3,44.7,0.7
London Eltham,LON6,2019-04-13 03:00:00,8.06893,5.93356,1.39265,67.40346,9.6,2.1,7.5,1.9,41.5,0.1
London Eltham,LON6,2019-04-13 04:00:00,12.32147,9.58382,1.78545,57.3826,10.5,3.1,7.4,1.8,36.1,-0.5
London Eltham,LON6,2019-04-13 05:00:00,17.50086,14.48943,1.964,47.9419,8.3,1.4,6.9,2.5,49.3,0.2
London Eltham,LON6,2019-04-13 06:00:00,23.66159,19.11708,2.96385,48.04738,16.6,4.5,12.1,3,65.2,3.6
London Eltham,LON6,2019-04-13 07:00:00,30.91273,25.93019,3.24953,45.7795,15.8,3.2,12.6,3.4,81.7,6
London Eltham,LON6,2019-04-13 08:00:00,29.33165,24.67764,3.03527,43.19518,20.6,6.4,14.2,4.8,90.1,7.7
London Eltham,LON6,2019-04-13 09:00:00,37.23703,27.27195,6.49905,41.98212,17.1,4.2,12.9,5.3,86.3,8.5
London Eltham,LON6,2019-04-13 10:00:00,23.82515,16.70724,4.64218,58.06824,16,5.3,10.7,4.8,95.1,8.4
London Eltham,LON6,2019-04-13 11:00:00,11.50368,7.83522,2.39251,78.21544,14.1,4.7,9.4,4.3,102.3,8.1
London Eltham,LON6,2019-04-13 12:00:00,8.61413,5.10993,2.28538,89.87128,9.5,3.2,6.3,4.6,91.7,8.6
London Eltham,LON6,2019-04-13 13:00:00,5.88814,3.75277,1.39265,95.14542,13.6,6.1,7.5,4.3,80.3,8.3
London Eltham,LON6,2019-04-13 14:00:00,7.08757,4.56893,1.64262,94.67075,7,4.6,2.4,4.4,61.4,7.3
London Eltham,LON6,2019-04-13 15:00:00,6.70594,4.24204,1.60691,96.88588,9.5,4.2,5.3,3.4,78.1,6.2
London Eltham,LON6,2019-04-13 16:00:00,6.43334,4.07895,1.53549,97.14959,7.9,3.1,4.8,3.4,83,5.6
London Eltham,LON6,2019-04-13 17:00:00,11.34012,9.04049,1.49978,89.02742,9.2,3.3,5.9,3,74.1,4.5
London Eltham,LON6,2019-04-13 18:00:00,9.75904,7.2404,1.64262,90.60966,7.6,3.5,4.1,2.4,68.7,3.4
London Eltham,LON6,2019-04-13 19:00:00,10.30424,8.33313,1.28553,83.59506,5.4,1,4.4,2.3,60.8,2.7
London Eltham,LON6,2019-04-13 20:00:00,14.93843,12.80305,1.39265,77.16061,11,2.2,8.8,2,64.2,1.9
London Eltham,LON6,2019-04-13 21:00:00,15.81074,14.16815,1.07127,74.31258,13.9,5.3,8.6,2.3,54.4,1.3
London Eltham,LON6,2019-04-13 22:00:00,9.32289,6.69474,1.71404,79.27027,14,4.9,9.1,2.4,54.9,1.2
London Eltham,LON6,2019-04-13 23:00:00,11.77628,9.25763,1.64262,72.30841,9.5,3.7,5.8,2.7,62.9,1.3
London Eltham,LON6,2019-04-14 00:00:00,18.52816,16.48055,1.33542,54.16538,6,1.9,4.1,2,53,1.5
London Eltham,LON6,2019-04-14 01:00:00,14.66205,12.10253,1.66927,61.60191,11.2,2.7,8.5,2.3,43.6,0.7
London Eltham,LON6,2019-04-14 02:00:00,11.70776,9.02026,1.75274,56.06407,9.5,3.9,5.6,2.2,40.7,0.2
London Eltham,LON6,2019-04-14 03:00:00,9.08172,6.94269,1.39504,54.3236,10.6,3.4,7.2,2.3,47.9,-0.1
London Eltham,LON6,2019-04-14 04:00:00,12.52839,10.00544,1.64543,43.45888,14,4.7,9.3,1.9,48.1,-0.6
London Eltham,LON6,2019-04-14 05:00:00,18.43698,15.69464,1.78851,33.9127,8.7,0.1,8.6,1.3,56.8,-0.5
London Eltham,LON6,2019-04-14 06:00:00,20.07826,17.11653,1.93159,35.96961,8.6,0.1,8.5,2.8,78,3.4
London Eltham,LON6,2019-04-14 07:00:00,26.09626,21.48913,3.0047,45.46305,13.4,3,10.4,3.4,92.2,5.5
London Eltham,LON6,2019-04-14 08:00:00,17.01455,11.6944,3.46971,63.86979,7.6,0.3,7.3,3.8,113.3,7.1
London Eltham,LON6,2019-04-14 09:00:00,16.57687,10.9825,3.64856,65.9267,13.7,5.2,8.5,4.5,111.7,8.2
London Eltham,LON6,2019-04-14 10:00:00,8.91759,5.62678,2.14621,81.85459,15.4,7.7,7.7,4.6,112.3,8.8
London Eltham,LON6,2019-04-14 11:00:00,4.54086,2.1276,1.57389,93.24673,11.6,4.8,6.8,5,104.3,9.1
London Eltham,LON6,2019-04-14 12:00:00,5.14266,2.29062,1.86005,93.66866,17.4,6.2,11.2,4.8,102.3,8.7
London Eltham,LON6,2019-04-14 13:00:00,4.65028,2.34671,1.50235,96.83314,10.2,-0.5,10.7,5.3,104.6,8.9
London Eltham,LON6,2019-04-14 14:00:00,6.89335,4.15101,1.78851,94.19607,18.5,5.4,13.1,5.1,105.4,8.7
London Eltham,LON6,2019-04-14 15:00:00,6.23684,4.04297,1.43081,99.73392,18.5,8.6,9.9,5.3,104.9,8.1
London Eltham,LON6,2019-04-14 16:00:00,7.11219,3.87623,2.11044,96.93862,16.3,3.5,12.8,5.1,105.6,7.3
London Eltham,LON6,2019-04-14 17:00:00,7.98754,5.40973,1.6812,92.24464,23.6,5.2,18.4,4.2,102.2,6.1
London Eltham,LON6,2019-04-14 18:00:00,12.20014,9.4578,1.78851,84.91359,29,5.8,23.2,3,99.2,4.9
London Eltham,LON6,2019-04-14 19:00:00,13.56787,11.70308,1.21619,76.52772,30.6,5,25.6,1.9,95.5,3.9
London Eltham,LON6,2019-04-14 20:00:00,20.29709,17.88383,1.57389,64.87188,38.8,10.4,28.4,2.1,89.1,2.9
London Eltham,LON6,2019-04-14 21:00:00,23.68906,21.11126,1.6812,56.16955,36.8,9.5,27.3,2.1,100.3,2.4
London Eltham,LON6,2019-04-14 22:00:00,28.39405,25.43232,1.93159,44.30274,37.3,8.5,28.8,2.3,97.9,2
London Eltham,LON6,2019-04-14 23:00:00,20.62535,18.10239,1.64543,43.51162,32.7,7.4,25.3,2.1,103.3,1.7
London Eltham,LON6,2019-04-15 00:00:00,16.61594,13.9788,1.7199,43.56437,31.6,9.1,22.5,2.2,107.9,3.9
London Eltham,LON6,2019-04-15 01:00:00,11.63848,9.66062,1.28993,45.25209,31.2,10.2,21,2.3,122.1,3.2
London Eltham,LON6,2019-04-15 02:00:00,16.03036,13.55804,1.61241,38.7649,27.6,8.5,19.1,2.7,126,3.1
London Eltham,LON6,2019-04-15 03:00:00,18.50079,16.35811,1.39742,45.19935,30.9,11.1,19.8,3,125.7,3.3
London Eltham,LON6,2019-04-15 04:00:00,25.96698,23.11008,1.86323,36.07509,23.7,8.6,15.1,2.9,122.3,3.1
London Eltham,LON6,2019-04-15 05:00:00,30.02947,26.78798,2.11404,32.59416,24.8,6,18.8,3.5,121.9,3.6
London Eltham,LON6,2019-04-15 06:00:00,48.03618,36.88326,7.27375,27.42551,34.1,11.1,23,4.4,125.2,5.8
London Eltham,LON6,2019-04-15 07:00:00,38.92303,27.11082,7.70372,42.98421,28.5,8.1,20.4,4.7,124.3,7.7
London Eltham,LON6,2019-04-15 08:00:00,21.08102,13.9937,4.62223,60.96901,23.6,7.4,16.2,5.1,126.2,9.5
