site,code,date,nox,no2,no,o3,pm10,pm2.5,ws,wd,air_temp
London Harlington,HRL,2019-06-02 11:00:00,23.19002,17.57063,3.66487,69.25079,13.778,4.045,6.5,219.3,20.3
London Harlington,HRL,2019-06-02 12:00:00,20.31563,14.34813,3.8919,65.70842,10.488,4.051,6.6,221.9,19.3
London Harlington,HRL,2019-06-02 13:00:00,23.04386,15.53477,4.8973,45.10282,6.953,2.614,5.9,222.9,18.5
London Harlington,HRL,2019-06-02 14:00:00,37.12352,24.7907,8.04326,36.77077,9.295,4.07,5.5,212.8,17.4
London Harlington,HRL,2019-06-02 15:00:00,32.39782,20.01527,8.07569,35.87271,9.378,4.983,6.5,214.2,16.4
London Harlington,HRL,2019-06-02 16:00:00,29.13368,19.0884,6.55136,38.06798,10.728,5.679,6.1,209.5,15.6
London Harlington,HRL,2019-06-02 17:00:00,28.06187,20.60251,4.86487,36.92045,9.551,5.8,5.8,226.2,15.5
London Harlington,HRL,2019-06-02 18:00:00,36.39274,25.8999,6.84325,33.02884,8.959,6.202,4.6,244.7,15.8
London Harlington,HRL,2019-06-02 19:00:00,33.46963,27.70105,3.76217,31.98109,7.562,5.883,3.9,233.5,15.2
London Harlington,HRL,2019-06-02 20:00:00,34.78503,31.00562,2.46487,31.98109,7.629,5.536,4.5,244.6,14.4
London Harlington,HRL,2019-06-02 21:00:00,9.74371,8.74912,0.64865,59.2224,8.911,4.359,4.5,273.6,13.9
London Harlington,HRL,2019-06-02 22:00:00,15.63865,14.74352,0.58379,48.49551,10.109,4.587,3.7,279.3,12.1
London Harlington,HRL,2019-06-02 23:00:00,9.93858,9.24237,0.45406,54.08347,12.05,5.379,3.2,261.6,11
London Harlington,HRL,2019-06-03 00:00:00,4.54924,4.4829,0.04326,57.8753,11.375,5.551,3.2,238.3,10.9
London Harlington,HRL,2019-06-03 01:00:00,5.3941,4.7971,0.38935,56.47831,11.13,5.427,3.5,236.1,9.9
London Harlington,HRL,2019-06-03 02:00:00,7.36002,6.91227,0.29201,54.28304,11.433,5.572,3.6,247.8,9
London Harlington,HRL,2019-06-03 03:00:00,11.55181,10.90507,0.42179,47.8968,11.2,5.728,4.2,251.7,8.7
London Harlington,HRL,2019-06-03 04:00:00,23.93223,21.29552,1.71962,40.16346,12.288,5.9,3.4,244.7,8.6
London Harlington,HRL,2019-06-03 05:00:00,21.59262,18.25942,2.17386,46.40003,11.62,5.951,3.4,243.1,8.8
London Harlington,HRL,2019-06-03 06:00:00,28.56271,21.34906,4.70462,41.21121,13.275,6.308,3.1,244.8,9.1
London Harlington,HRL,2019-06-03 07:00:00,12.28294,8.60149,2.40098,54.43272,12.973,6.279,2.9,251.3,10.1
London Harlington,HRL,2019-06-03 08:00:00,12.42916,8.10098,2.82277,56.07917,21.21,7.104,2.5,257.3,12.1
London Harlington,HRL,2019-06-03 09:00:00,17.2546,11.63293,3.66636,53.43487,13.988,5.873,3.7,268.2,15.4
London Harlington,HRL,2019-06-03 10:00:00,13.35526,8.57933,3.11478,60.66928,12.9,4.974,5,256.5,17
London Harlington,HRL,2019-06-03 11:00:00,13.79394,9.1175,3.04989,66.15746,12.278,4.458,5.4,250.4,17.8
London Harlington,HRL,2019-06-03 12:00:00,14.28135,10.00291,2.79033,66.30713,9.073,4.376,6,246.3,18.2
London Harlington,HRL,2019-06-03 13:00:00,22.51872,16.15081,4.15304,61.71702,13.808,5.767,5.9,244.7,18.4
London Harlington,HRL,2019-06-03 14:00:00,16.27977,12.10083,2.72543,68.70197,11.728,5.635,6.2,236.4,18.2
London Harlington,HRL,2019-06-03 15:00:00,22.66495,18.23726,2.88766,65.15961,13.088,5.55,6.7,231.1,17.5
London Harlington,HRL,2019-06-03 16:00:00,20.56905,17.63384,1.91429,67.55445,12.848,5.224,6.6,226.6,16.7
London Harlington,HRL,2019-06-03 17:00:00,19.64295,17.00624,1.71962,68.35273,9.898,4.822,5.6,225.1,15.5
London Harlington,HRL,2019-06-03 18:00:00,22.71369,20.12672,1.68717,64.76047,9.957,5.062,4.4,220.5,14.1
London Harlington,HRL,2019-06-03 19:00:00,26.66177,24.9703,1.10315,58.37423,9.909,4.817,4,209.9,12.8
London Harlington,HRL,2019-06-03 20:00:00,35.77649,34.38351,0.90848,50.19186,9.215,5.391,4.1,203.8,12
London Harlington,HRL,2019-06-03 21:00:00,48.79056,46.15385,1.71962,35.97249,10.745,6.531,3.7,206.5,11.3
London Harlington,HRL,2019-06-03 22:00:00,34.50921,32.61873,1.23293,45.9011,10.422,6.482,3.1,204.7,10.7
London Harlington,HRL,2019-06-03 23:00:00,22.9574,21.56442,0.90848,47.74712,10.48,6.604,4.3,209.2,10.9
London Harlington,HRL,2019-06-04 00:00:00,7.67238,7.27422,0.25967,59.93752,11.623,6.944,2.5,197.1,10
London Harlington,HRL,2019-06-04 01:00:00,70.67689,55.41426,9.95403,7.31757,12.698,7.902,2.4,186.5,9.2
London Harlington,HRL,2019-06-04 02:00:00,59.83479,45.45141,9.38059,12.52302,13.228,7.867,2.2,177.2,8.7
London Harlington,HRL,2019-06-04 03:00:00,24.82144,21.23804,2.33703,29.78582,11.733,7.787,1.6,184.6,8.4
London Harlington,HRL,2019-06-04 04:00:00,32.81892,26.44843,4.15473,25.99399,15.098,8.261,2,171.2,8.6
London Harlington,HRL,2019-06-04 05:00:00,27.94241,22.66684,3.44063,33.32819,13.368,8.326,1.9,132.3,8.9
London Harlington,HRL,2019-06-04 06:00:00,31.98991,24.37518,4.9662,36.72088,12.3,6.898,2.5,113.1,9.8
London Harlington,HRL,2019-06-04 07:00:00,46.47315,30.84554,10.19206,32.72948,11.125,5.635,3,115.8,12.5
London Harlington,HRL,2019-06-04 08:00:00,44.37625,33.12835,7.33569,32.82927,14.563,5.68,4.4,108.7,14.9
London Harlington,HRL,2019-06-04 09:00:00,40.32874,30.6237,6.32946,38.31744,14.775,6.296,6.1,135.4,16.7
London Harlington,HRL,2019-06-04 10:00:00,28.62512,23.54863,3.3108,48.49551,13.983,7.033,6.2,142.5,17.6
London Harlington,HRL,2019-06-04 11:00:00,20.67641,17.14277,2.30457,59.77122,13.128,7.186,5.3,151.7,17.6
London Harlington,HRL,2019-06-04 12:00:00,22.62701,17.60029,3.27834,53.33508,13.213,7.588,5.1,158.1,16.6
London Harlington,HRL,2019-06-04 13:00:00,33.45286,26.58468,4.47931,33.52776,17.778,10.34,4,156.3,17.2
London Harlington,HRL,2019-06-04 14:00:00,45.59537,33.10324,8.14716,26.04389,18.14,12.064,4.7,169.2,18.3
London Harlington,HRL,2019-06-04 15:00:00,53.88544,34.97305,12.33434,20.85507,18.405,13.144,3.4,158.8,18.2
London Harlington,HRL,2019-06-04 16:00:00,35.93988,24.9906,7.14094,42.15916,10.023,7.743,4.2,203.6,16.5
London Harlington,HRL,2019-06-04 17:00:00,23.60231,20.61614,1.94753,49.84261,8.617,5.999,4.7,220.9,15
London Harlington,HRL,2019-06-04 18:00:00,25.40662,21.97253,2.23966,51.63874,7.209,4.535,2.9,183.5,14.7
London Harlington,HRL,2019-06-04 19:00:00,23.74861,22.10622,1.07114,53.73422,6.334,4.464,2.9,185.2,13.6
London Harlington,HRL,2019-06-04 20:00:00,40.47504,38.23541,1.46065,38.71658,5.482,3.99,3.1,177.6,12.7
London Harlington,HRL,2019-06-04 21:00:00,47.35092,44.06613,2.14228,29.18711,6.214,4.101,3.1,190.6,12.5
London Harlington,HRL,2019-06-04 22:00:00,40.03615,37.89607,1.39573,35.72303,6.396,4.638,5.3,204,13
London Harlington,HRL,2019-06-04 23:00:00,14.43447,13.88701,0.35705,48.39573,8.036,5.83,5.3,208.7,13.2
London Harlington,HRL,2019-06-05 00:00:00,12.48983,11.62681,0.56285,48.82813,9.473,7.076,3.6,209,10.9
London Harlington,HRL,2019-06-05 01:00:00,9.49748,8.96639,0.34637,56.34526,8.753,6.078,4.1,217.5,10.6
London Harlington,HRL,2019-06-05 02:00:00,11.95316,11.50505,0.29225,49.39358,7.696,5.706,4.1,229.2,10.3
London Harlington,HRL,2019-06-05 03:00:00,15.66107,14.96402,0.45461,44.00519,8.071,6.266,4.3,229.6,10.2
London Harlington,HRL,2019-06-05 04:00:00,21.17416,19.82984,0.87674,40.16346,8.17,6.113,4.3,231.9,9.7
London Harlington,HRL,2019-06-05 05:00:00,28.88273,23.30629,3.63686,42.5583,5.109,3.438,4.3,228.4,9.4
London Harlington,HRL,2019-06-05 06:00:00,25.80906,18.83851,4.54607,42.95744,6.144,2.384,4.3,231.2,10
London Harlington,HRL,2019-06-05 07:00:00,14.49015,9.61077,3.18225,50.591,5.997,1.867,4.2,237.4,12.2
London Harlington,HRL,2019-06-05 08:00:00,15.90502,10.7269,3.37708,53.28519,6.97,1.934,4.8,241.9,14.4
London Harlington,HRL,2019-06-05 09:00:00,21.66205,13.79529,5.13057,55.38068,8.673,2.146,4.6,242.3,15.3
London Harlington,HRL,2019-06-05 10:00:00,16.53927,11.75946,3.11731,58.12476,8.496,2.346,4.7,241.4,16.5
London Harlington,HRL,2019-06-05 11:00:00,13.31923,9.03732,2.79259,62.31573,9.317,2.454,4.8,243.9,17.1
London Harlington,HRL,2019-06-05 12:00:00,14.49015,10.65635,2.50034,61.16821,10.948,2.759,4.9,248.5,17.2
London Harlington,HRL,2019-06-05 13:00:00,11.80679,8.52068,2.14315,61.96649,11.55,3.166,4.8,251.8,17
London Harlington,HRL,2019-06-05 14:00:00,10.68466,8.34455,1.52618,65.10971,10.522,2.977,4.6,255,16.6
London Harlington,HRL,2019-06-05 15:00:00,16.49048,13.5031,1.94832,60.5695,9.938,3.505,4.2,259.3,16
London Harlington,HRL,2019-06-05 16:00:00,17.6614,15.57023,1.36382,62.76477,8.205,3.653,3.4,259.4,15.4
London Harlington,HRL,2019-06-05 17:00:00,15.41713,13.1766,1.46124,62.61509,7.002,3.242,2.7,255.7,14.5
London Harlington,HRL,2019-06-05 18:00:00,25.56512,22.52795,1.98079,53.98369,9.058,3.503,2.8,252.5,13.1
London Harlington,HRL,2019-06-05 19:00:00,26.8824,25.18956,1.10405,48.5953,8.009,3.588,3.2,246.8,11.8
London Harlington,HRL,2019-06-05 20:00:00,36.29857,34.05803,1.46124,37.36948,7.21,3.584,3.2,245.9,11
London Harlington,HRL,2019-06-05 21:00:00,60.44882,55.81838,3.01989,19.70754,8.535,4.292,3,250.4,10.2
London Harlington,HRL,2019-06-05 22:00:00,40.348,38.20705,1.39629,33.42798,8.382,4.66,2.6,246.2,9.5
London Harlington,HRL,2019-06-05 23:00:00,22.34508,21.00077,0.87674,42.40863,9.978,5.123,2.2,235.8,8.5
London Harlington,HRL,2019-06-06 00:00:00,20.37074,18.51118,1.21278,36.85393,8.155,4.595,2.9,236.7,9.7
London Harlington,HRL,2019-06-06 01:00:00,16.79122,16.12709,0.43314,42.57493,7.708,4.412,3.2,243.1,8.7
London Harlington,HRL,2019-06-06 02:00:00,14.98519,13.98899,0.6497,36.47142,7.348,4.46,3.3,247.5,7.9
London Harlington,HRL,2019-06-06 03:00:00,23.3808,19.54544,2.50135,28.18926,7.542,4.452,3.6,253.7,7.3
London Harlington,HRL,2019-06-06 04:00:00,39.92796,33.85116,3.96318,18.41033,7.49,4.358,2.9,244.3,7.1
London Harlington,HRL,2019-06-06 05:00:00,37.1945,27.58121,6.26963,31.13292,7.345,4.225,2.6,241.5,7.5
London Harlington,HRL,2019-06-06 06:00:00,43.0519,27.21239,10.33026,37.36948,10.032,4.245,2.1,237.2,7.8
London Harlington,HRL,2019-06-06 07:00:00,14.6435,10.26024,2.85869,56.47831,8.257,3.632,2.3,235.9,9.4
London Harlington,HRL,2019-06-06 08:00:00,14.35064,9.86775,2.92366,61.46756,8.166,3.42,4.3,237,13.3
London Harlington,HRL,2019-06-06 09:00:00,20.64734,14.12226,4.25555,64.81036,7.184,3.238,5.1,229.2,15.3
London Harlington,HRL,2019-06-06 10:00:00,24.79634,17.67353,4.64537,64.41122,8.146,3.676,5.7,222,16.1
London Harlington,HRL,2019-06-06 11:00:00,23.72248,15.75291,5.19762,67.65423,8.902,3.359,6.2,218.3,16.3
London Harlington,HRL,2019-06-06 12:00:00,24.89396,15.978,5.81483,70.84735,9.771,3.546,6.8,215.9,16.5
London Harlington,HRL,2019-06-06 13:00:00,29.2382,18.18042,7.21169,71.8452,9.896,3.466,6.8,214,16.6
London Harlington,HRL,2019-06-06 14:00:00,14.00895,9.77512,2.76123,77.78241,7.422,3.066,6.6,212.2,16.5
London Harlington,HRL,2019-06-06 15:00:00,11.61718,8.03087,2.33893,79.02972,6.38,2.656,6,212.1,16.2
London Harlington,HRL,2019-06-06 16:00:00,10.34808,7.25987,2.01408,79.1794,4.994,2.349,5.3,211.1,15.8
London Harlington,HRL,2019-06-06 17:00:00,12.25173,9.41257,1.85165,75.43746,4.925,2.381,4.8,202.5,15.1
London Harlington,HRL,2019-06-06 18:00:00,17.66983,14.28276,2.20899,71.49595,5.372,2.861,3.1,186.6,14
London Harlington,HRL,2019-06-06 19:00:00,25.4797,23.33788,1.39686,62.86455,6.227,3.093,2.2,146.7,12.2
London Harlington,HRL,2019-06-06 20:00:00,44.90675,39.02919,3.83324,44.25465,6.688,3.36,2,121.9,11.1
London Harlington,HRL,2019-06-06 21:00:00,31.38591,29.54295,1.20195,45.80132,7.146,3.67,2.6,80.2,10.3
London Harlington,HRL,2019-06-06 22:00:00,31.14185,29.64756,0.97455,40.6125,8.102,4.334,3.3,85.9,10
London Harlington,HRL,2019-06-06 23:00:00,33.24076,30.80008,1.59177,36.67099,8.292,4.584,3.6,86.5,10
London Harlington,HRL,2019-06-07 00:00:00,20.05489,18.12814,1.2566,58.07487,6.938,4.353,3,92.2,11.2
London Harlington,HRL,2019-06-07 01:00:00,17.18991,16.39263,0.51997,55.34741,9.408,5.37,3.5,84.2,11.3
London Harlington,HRL,2019-06-07 02:00:00,29.30098,28.05523,0.81246,42.25895,10.933,6.402,3.9,80.2,11.1
London Harlington,HRL,2019-06-07 03:00:00,35.45419,34.3081,0.74746,32.77937,11.485,6.685,4,83.8,10.9
London Harlington,HRL,2019-06-07 04:00:00,43.41429,37.93299,3.57481,28.03959,11.545,7.273,4.2,87.5,11.1
London Harlington,HRL,2019-06-07 05:00:00,49.42099,38.05976,7.4096,25.79442,13.203,7.719,4.9,92.1,11.7
London Harlington,HRL,2019-06-07 06:00:00,47.27225,36.11034,7.27961,28.03959,13.005,6.362,3.9,97.7,12.2
London Harlington,HRL,2019-06-07 07:00:00,52.20458,37.40508,9.65198,22.80087,14.425,6.411,6,87.9,12.1
London Harlington,HRL,2019-06-07 08:00:00,NA,NA,NA,12.12388,19.113,7.607,5.8,97.2,12.1
London Harlington,HRL,2019-06-07 09:00:00,48.63963,35.7835,8.38455,15.21721,19.258,7.377,6.5,105.2,12.2
London Harlington,HRL,2019-06-07 10:00:00,27.15224,20.97333,4.02978,26.19356,12.385,6.141,6.2,112.2,12.4
London Harlington,HRL,2019-06-07 11:00:00,24.31982,19.6358,3.05484,27.88991,10.23,5.884,5.3,115,12.4
London Harlington,HRL,2019-06-07 12:00:00,26.07788,18.45389,4.97223,28.73808,9.741,6.26,4.7,128.3,13
London Harlington,HRL,2019-06-07 13:00:00,19.9735,14.34272,3.6723,40.11357,7.314,4.678,6.9,155.4,16.8
London Harlington,HRL,2019-06-07 14:00:00,24.17331,16.25035,5.16722,52.5867,6.275,3.776,6.9,156.6,17.1
London Harlington,HRL,2019-06-07 15:00:00,13.18544,9.09938,2.66486,63.31358,6.464,3.472,5.8,161.6,16.7
London Harlington,HRL,2019-06-07 16:00:00,12.9901,10.89724,1.36493,73.89079,5.226,2.364,4.2,167.4,16.3
London Harlington,HRL,2019-06-07 17:00:00,14.40632,12.36329,1.33243,70.44821,3.993,2.004,2,153.2,15.7
London Harlington,HRL,2019-06-07 18:00:00,29.30098,24.41765,3.18483,56.72777,6.23,2.632,1.3,96.7,14.8
London Harlington,HRL,2019-06-07 19:00:00,36.13788,26.17188,6.49965,57.92519,8.525,3.482,0.9,62.2,14.2
London Harlington,HRL,2019-06-07 20:00:00,46.34439,38.47125,5.13473,37.02024,10.436,4.269,1.6,242.1,13.8
London Harlington,HRL,2019-06-07 21:00:00,68.90614,58.84049,6.56465,10.12818,11.713,5.134,3.9,237.4,13.2
London Harlington,HRL,2019-06-07 22:00:00,56.35556,51.07358,3.44482,16.56431,11.386,5.588,4.6,247.5,12
London Harlington,HRL,2019-06-07 23:00:00,16.16438,15.21761,0.61747,48.5953,8,4.623,7.6,260,12.1
London Harlington,HRL,2019-06-08 00:00:00,13.21757,13.08464,0.08669,47.69723,7.391,4.423,3.8,241.9,10.4
London Harlington,HRL,2019-06-08 01:00:00,5.99023,5.39207,0.39011,51.08992,5.995,3.514,5,244.4,10.9
London Harlington,HRL,2019-06-08 02:00:00,5.95767,5.70844,0.16255,54.63229,4.221,2.241,7,254.2,11.1
London Harlington,HRL,2019-06-08 03:00:00,7.17851,6.48065,0.45513,57.57595,1.887,1.005,7.9,259.6,10.9
London Harlington,HRL,2019-06-08 04:00:00,9.03418,8.23663,0.52015,52.88605,3.277,1.809,8.9,267,10.5
London Harlington,HRL,2019-06-08 05:00:00,5.61584,5.21706,0.26008,64.71057,3.09,1.558,8.1,256,10.9
London Harlington,HRL,2019-06-08 06:00:00,18.65435,16.71032,1.26786,52.93594,4.477,2.848,8.6,263,11.5
London Harlington,HRL,2019-06-08 07:00:00,21.24252,17.35447,2.53572,52.98584,4.989,3.067,9.1,261.9,13
London Harlington,HRL,2019-06-08 08:00:00,23.87952,16.90096,4.5513,48.99444,6.032,3.672,10.3,256.2,13.7
London Harlington,HRL,2019-06-08 09:00:00,24.02602,14.50528,6.20927,49.84261,9.484,3.961,10.1,258.6,14.5
London Harlington,HRL,2019-06-08 10:00:00,20.36352,11.83971,5.55908,49.04433,8.865,3.613,10.5,260.8,16.2
London Harlington,HRL,2019-06-08 11:00:00,10.30384,6.41579,2.53572,56.07917,10.812,3.564,10.2,260.9,16.5
London Harlington,HRL,2019-06-08 12:00:00,9.66901,6.37912,2.14561,56.97724,10.756,3.712,9.9,261.1,16.6
London Harlington,HRL,2019-06-08 13:00:00,10.01084,6.6711,2.17812,56.5282,10.731,3.218,9.3,265.5,16.7
London Harlington,HRL,2019-06-08 14:00:00,4.8345,3.08987,1.13782,60.81896,9.726,2.964,9,267,16.6
London Harlington,HRL,2019-06-08 15:00:00,5.76234,3.86816,1.23535,58.97294,7.013,2.415,8.6,260,16
London Harlington,HRL,2019-06-08 16:00:00,7.12967,4.73703,1.56045,59.42197,8.074,2.25,7.8,260.5,15.5
London Harlington,HRL,2019-06-08 17:00:00,3.56484,2.06943,0.97528,61.51745,6.602,1.846,6.8,254.7,14.7
London Harlington,HRL,2019-06-08 18:00:00,8.79001,7.2946,0.97528,56.32863,5.17,2.122,5.1,255,13.8
London Harlington,HRL,2019-06-08 19:00:00,7.56917,7.02086,0.3576,53.63444,5.096,2.274,3.6,246.1,12.4
London Harlington,HRL,2019-06-08 20:00:00,9.91318,9.11563,0.52015,50.24175,4.903,2.294,3.6,233.5,11.4
London Harlington,HRL,2019-06-08 21:00:00,51.95871,44.38199,4.94141,15.81592,5.921,3.142,3.4,234.4,10.5
London Harlington,HRL,2019-06-08 22:00:00,31.83936,28.00116,2.50321,25.19571,6.9,3.826,3.2,231.7,9.8
London Harlington,HRL,2019-06-08 23:00:00,22.02385,21.02692,0.65019,24.79657,8.464,4.463,3.1,230.9,9.2
London Harlington,HRL,2019-06-09 00:00:00,18.81651,17.61978,0.78049,27.60718,9.122,4.727,2.9,234.1,8.9
London Harlington,HRL,2019-06-09 01:00:00,16.86324,16.66379,0.13008,24.34754,10.252,5.394,2.6,228.3,8.1
London Harlington,HRL,2019-06-09 02:00:00,16.21215,15.41433,0.52032,22.15227,10.125,5.163,2.9,237.5,7.3
London Harlington,HRL,2019-06-09 03:00:00,17.33528,16.33801,0.65041,22.45163,8.6,4.521,2.5,236,7.1
London Harlington,HRL,2019-06-09 04:00:00,29.54323,23.85877,3.70731,14.06969,9.452,4.755,2.1,217.8,7
London Harlington,HRL,2019-06-09 05:00:00,37.20982,26.09021,7.25202,23.59915,9.126,5.168,2,210.9,7.4
London Harlington,HRL,2019-06-09 06:00:00,40.23739,24.33087,10.37396,29.23701,9.872,4.613,1.7,214.3,7.7
London Harlington,HRL,2019-06-09 07:00:00,43.06963,25.06884,11.73982,35.07443,10.087,4.644,1.4,213.6,8.2
London Harlington,HRL,2019-06-09 08:00:00,14.06355,9.3265,3.08943,50.09207,8.27,3.83,1.6,218.5,9.8
London Harlington,HRL,2019-06-09 09:00:00,11.42664,7.93618,2.27642,54.73207,7.548,3.502,2.5,244,13.4
London Harlington,HRL,2019-06-09 10:00:00,12.5986,8.6095,2.60162,57.92519,6.837,3.491,2.3,250.1,15.2
London Harlington,HRL,2019-06-09 11:00:00,11.71963,8.47849,2.11382,61.01853,6.981,3.479,2.6,221.5,16.4
London Harlington,HRL,2019-06-09 12:00:00,6.59229,4.49801,1.36585,69.40047,6.009,3.365,2.9,217.5,16.9
London Harlington,HRL,2019-06-09 13:00:00,11.08482,7.99327,2.01626,72.34413,6.531,3.412,2.9,218.3,17.1
London Harlington,HRL,2019-06-09 14:00:00,13.52641,11.93077,1.04065,70.59789,7.418,3.423,3.1,229.4,16.9
London Harlington,HRL,2019-06-09 15:00:00,20.21636,16.07767,2.69918,59.42197,7.723,2.939,3,235.9,16.7
London Harlington,HRL,2019-06-09 16:00:00,26.85748,18.82943,5.23576,53.18541,5.226,2.691,3,234.7,16.1
London Harlington,HRL,2019-06-09 17:00:00,21.77897,19.08634,1.75609,58.12476,6.464,3.419,2.1,245.4,15.4
London Harlington,HRL,2019-06-09 18:00:00,25.24603,22.65312,1.69105,51.98799,7.347,4.047,1.8,239,14.1
London Harlington,HRL,2019-06-09 19:00:00,42.92314,40.87873,1.33333,50.5411,4.25,2.695,1.9,222.9,12.6
London Harlington,HRL,2019-06-09 20:00:00,25.97851,24.28314,1.10569,44.90325,5.103,3.175,1.8,225.8,11.8
London Harlington,HRL,2019-06-09 21:00:00,32.32664,27.9885,2.82926,36.22196,5.963,3.431,2.1,229.3,12
London Harlington,HRL,2019-06-09 22:00:00,31.69183,28.05178,2.37398,26.99184,5.957,3.651,2.1,211.8,11.9
London Harlington,HRL,2019-06-09 23:00:00,32.91262,28.72407,2.7317,19.55786,10.886,5.738,3.6,189.5,11.3
London Harlington,HRL,2019-06-10 00:00:00,31.90239,29.90717,1.30125,21.28747,7.095,4.923,1.4,215.7,12
London Harlington,HRL,2019-06-10 01:00:00,18.94611,17.882,0.694,27.60718,7.168,4.772,1.7,245,11.5
London Harlington,HRL,2019-06-10 02:00:00,25.29404,21.65276,2.37478,13.22151,6.821,4.449,1.9,270.9,10.7
London Harlington,HRL,2019-06-10 03:00:00,32.52091,26.48536,3.93628,9.87872,7.792,5.019,0.8,285.8,10.7
London Harlington,HRL,2019-06-10 04:00:00,78.81193,35.81487,28.04195,1.94581,8.642,5.352,1.7,332.3,10.8
London Harlington,HRL,2019-06-10 05:00:00,96.92793,44.55332,34.15783,3.3428,14.556,8.015,1.6,353,11
London Harlington,HRL,2019-06-10 06:00:00,83.59728,47.53363,23.5201,9.67915,12.25,7.749,1.8,22.4,11.4
London Harlington,HRL,2019-06-10 07:00:00,76.32159,44.29826,20.88507,18.6099,8.412,5.168,2.6,23.3,12
London Harlington,HRL,2019-06-10 08:00:00,38.18521,25.06662,8.55572,32.97894,6.83,4.248,3,31.2,12.3
London Harlington,HRL,2019-06-10 09:00:00,31.93494,20.56217,7.41713,37.02024,6.227,3.647,3.5,16.4,12.2
London Harlington,HRL,2019-06-10 10:00:00,23.7803,15.25072,5.56285,47.2482,5.495,3.452,4.4,359.4,12.4
London Harlington,HRL,2019-06-10 11:00:00,21.1923,15.70544,3.57844,49.39358,5.354,3.174,6.7,358.6,12.5
London Harlington,HRL,2019-06-10 12:00:00,25.68468,17.05534,5.62791,47.99659,5.132,2.869,6.8,3.2,12.4
London Harlington,HRL,2019-06-10 13:00:00,26.61245,17.53419,5.92069,56.02928,4.73,2.207,6.7,353.6,11.9
London Harlington,HRL,2019-06-10 14:00:00,25.88,17.45018,5.49778,47.39788,4.605,2.332,6,347.8,11.9
London Harlington,HRL,2019-06-10 15:00:00,45.36325,30.09979,9.95457,31.38238,4.714,2.666,6.3,348.4,12
London Harlington,HRL,2019-06-10 16:00:00,30.95834,21.92996,5.88816,39.66454,3.934,2.31,3.7,16.8,12.8
London Harlington,HRL,2019-06-10 17:00:00,22.60838,15.3757,4.71703,44.50411,5.216,3.145,4.4,41.9,13.4
London Harlington,HRL,2019-06-10 18:00:00,15.38151,11.59059,2.47238,47.19831,6.269,4.328,5.6,44.1,13.2
London Harlington,HRL,2019-06-10 19:00:00,12.35404,9.81013,1.6591,49.14411,9.112,5.398,6.3,41.7,12.8
London Harlington,HRL,2019-06-10 20:00:00,16.11396,10.82662,3.44831,51.73852,5.153,2.873,5.2,40,12.8
London Harlington,HRL,2019-06-10 21:00:00,7.86166,6.11584,1.13859,57.07702,2.763,1.596,4,56.8,13
London Harlington,HRL,2019-06-10 22:00:00,6.05494,4.50865,1.00847,55.48046,2.284,1.189,3.6,61.4,13
London Harlington,HRL,2019-06-10 23:00:00,5.46898,4.32173,0.74822,54.03358,2.589,1.293,3,90,12.6
London Harlington,HRL,2019-06-11 00:00:00,6.836,5.63847,0.78101,49.29379,3.617,1.945,4.4,46.1,12.2
London Harlington,HRL,2019-06-11 01:00:00,3.84118,3.24241,0.39051,52.02125,2.581,1.476,3.4,50.8,12.1
London Harlington,HRL,2019-06-11 02:00:00,4.29692,3.09938,0.78101,51.04003,2.626,1.228,2.7,62,12
London Harlington,HRL,2019-06-11 03:00:00,5.22466,4.22671,0.65085,45.10282,4.352,2.502,2.5,87.7,11.9
London Harlington,HRL,2019-06-11 04:00:00,17.18767,13.79464,2.21287,35.72303,9.06,5.696,2.3,97,11.8
London Harlington,HRL,2019-06-11 05:00:00,28.80887,20.77538,5.23931,23.10023,7.313,5.636,2.4,129.6,11.7
London Harlington,HRL,2019-06-11 06:00:00,24.26781,17.73125,4.26304,26.69249,6.627,5.182,3.2,143.3,11.5
London Harlington,HRL,2019-06-11 07:00:00,30.71319,19.28667,7.45218,27.39098,7.214,5.468,2.8,146.4,11.6
London Harlington,HRL,2019-06-11 08:00:00,29.24833,19.96741,6.05286,30.73378,9.141,6.862,2.1,159.4,12
London Harlington,HRL,2019-06-11 09:00:00,31.15264,22.71998,5.49964,36.67099,11.033,7.628,1.8,184.8,13.6
London Harlington,HRL,2019-06-11 10:00:00,36.0355,23.31166,8.29828,31.2826,11.705,8.036,1.4,221.8,15.1
London Harlington,HRL,2019-06-11 11:00:00,31.29913,22.2178,5.92269,42.65809,13.808,8.741,1.6,206.7,15.8
