site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London N. Kensington,KC1,2019-02-17 17:00:00,28.859440900645875,30.26674991429646,-0.9178220345583477,49.209349588166674,13.284856717687763,3.576326608045798,214.9791216869031,8.583790371618528
London N. Kensington,KC1,2019-02-17 18:00:00,28.70276264561806,29.963686408768563,-0.8223522546786781,49.53160139189956,13.010654452625404,3.5699032283734304,215.4781461787799,8.52642832581252
London N. Kensington,KC1,2019-02-17 19:00:00,28.461544724166952,29.525342029331792,-0.6937896930340242,49.91709679462896,12.793896920344272,3.561568977519292,215.89466917580364,8.459201265667781
London N. Kensington,KC1,2019-02-17 20:00:00,28.933984742697895,29.172267249968836,-0.15540308051537635,50.21476605866989,12.576877632080762,3.546956343511853,216.32737097250688,8.373191227707856
London N. Kensington,KC1,2019-02-17 21:00:00,29.724726884817947,28.968387842337275,0.49327227959580494,50.36901915644594,12.406438863467145,3.5262414903462447,216.60545854295123,8.272172525528369
London N. Kensington,KC1,2019-02-17 22:00:00,30.459685864743488,28.810716762739993,1.0754305513760078,50.434077023404846,12.257984470462258,3.5044516980334395,216.82195799497944,8.156437184828935
London N. Kensington,KC1,2019-02-17 23:00:00,30.748939691821494,28.573473782655082,1.4188028152865013,50.560641655111944,12.107895602502303,3.4781851381944335,216.96593140776716,8.03597776945629
London N. Kensington,KC1,2019-02-18 00:00:00,30.698327292095243,28.282793308418317,1.5753711190981992,50.74587744860365,11.928278869294262,3.4537523777893315,217.20115285776623,7.938414253019716
London N. Kensington,KC1,2019-02-18 01:00:00,30.27603260501515,27.842607205521745,1.5870395446833057,51.17887047215358,11.64454623372854,3.4357640012252473,217.45482172704737,7.865499975436099
London N. Kensington,KC1,2019-02-18 02:00:00,29.868279739707898,27.41493355599676,1.6000314988501727,51.605538727435395,11.358277210981461,3.4267679496701797,217.7258239477299,7.820045260593109
London N. Kensington,KC1,2019-02-18 03:00:00,29.44771109313875,26.97539838189098,1.612401087862956,52.04791583839654,11.063186213808647,3.419502370590334,217.94441805741573,7.780658379051553
London N. Kensington,KC1,2019-02-18 04:00:00,29.00607377825083,26.517251709713687,1.6231682706788324,52.5615051825412,10.764543821637202,3.4083682979328525,218.2496077809567,7.736921432549524
London N. Kensington,KC1,2019-02-18 05:00:00,28.5862199896071,26.105610248840012,1.6178124370589522,53.09879826783321,10.446967682372888,3.3875567239583795,218.20720087261785,7.66844174476635
London N. Kensington,KC1,2019-02-18 06:00:00,28.112258798416818,25.681413424213105,1.5853569033244044,53.78192899054577,10.086307993946136,3.370623129315125,218.36649767337806,7.589525525991021
London N. Kensington,KC1,2019-02-18 07:00:00,27.988714232364668,25.54552707414479,1.593406000399233,54.22456188881602,9.755538611248594,3.371539690255163,218.76566072501257,7.538906326487006
London N. Kensington,KC1,2019-02-18 08:00:00,27.920649347489558,25.495798457608096,1.5814473459533822,54.60379406193427,9.470934436500778,3.365899224030376,219.20487652421258,7.487693589830176
London N. Kensington,KC1,2019-02-18 09:00:00,27.950898416699985,25.511311519067302,1.5910578946872853,54.90376934289034,9.23543906504044,3.3660916493173625,219.63936164258953,7.435786529888699
London N. Kensington,KC1,2019-02-18 10:00:00,28.052114352206985,25.549124880547346,1.6324079231106554,55.14713366810592,9.04931741872021,3.3658563687507934,220.08355441342886,7.380707501704171
London N. Kensington,KC1,2019-02-18 11:00:00,28.26352000641055,25.72345314711052,1.6565890987004153,55.22258052571289,8.88075841140438,3.379867843124856,220.56558551653714,7.322765639210352
London N. Kensington,KC1,2019-02-18 12:00:00,28.776577384971567,26.024074127022647,1.7951366034898293,55.2169735261245,8.747624113460294,3.386897125307389,221.09909563495648,7.264646935167576
London N. Kensington,KC1,2019-02-18 13:00:00,29.23201449142698,26.322132901869722,1.897776129032728,55.282708371362716,8.601626959186415,3.378214442397501,221.6001468597195,7.185480021476101
London N. Kensington,KC1,2019-02-18 14:00:00,29.588257216074073,26.592623193217776,1.9537025381668134,55.24858026214443,8.461342593232864,3.37365281125442,222.10937565101415,7.101481132664407
London N. Kensington,KC1,2019-02-18 15:00:00,29.84722886557878,26.832526396895464,1.966138653157857,55.157694074146995,8.339973129906351,3.367769780759418,222.66785074836994,7.025644904200057
