site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Bloomsbury,CLL2,2019-10-06 16:00:00,34.205673046880605,25.85801003007493,5.444204544453372,25.62997194536721,7.576406748627618,3.191717412624153,196.51692224555222,12.622384007015327
London Bloomsbury,CLL2,2019-10-06 17:00:00,33.54346777676552,25.403345974390316,5.308849691389433,26.039749238658104,7.473268571868124,3.2351198169238957,198.56499824676436,12.625860705092256
London Bloomsbury,CLL2,2019-10-06 18:00:00,32.80901945425353,24.88460296191841,5.168170409579596,26.47047207410216,7.414231397879179,3.2764858331953377,200.6321246901651,12.622707877744832
London Bloomsbury,CLL2,2019-10-06 19:00:00,32.14717824971549,24.457259141836193,5.015235105434202,26.793584135576516,7.328308928493081,3.3121587034319107,202.54713504826861,12.61282643272579
London Bloomsbury,CLL2,2019-10-06 20:00:00,31.536875989209783,24.047300619293264,4.884574263370348,27.125340304416046,7.227811300423247,3.3564553093953866,204.45356079937875,12.615898461779294
London Bloomsbury,CLL2,2019-10-06 21:00:00,31.09386675543861,23.76534295558364,4.779539102612268,27.356908742908484,7.184698795464291,3.4032800380774106,206.33264505150268,12.621689514342227
London Bloomsbury,CLL2,2019-10-06 22:00:00,30.60256483272734,23.460339106569833,4.658038602408192,27.611240214504488,7.1099293222785995,3.445614956322058,208.48117077906775,12.629175298415982
London Bloomsbury,CLL2,2019-10-06 23:00:00,30.142273760329168,23.176178210301728,4.543169575900632,27.819339011507605,7.10137773328645,3.480574192989905,210.81620776503658,12.629273543720958
London Bloomsbury,CLL2,2019-10-07 00:00:00,29.65944796487267,22.86719249122242,4.429794126487685,28.144158642731895,7.0937944091884155,3.5069600023025345,213.31861562194993,12.624206796199534
London Bloomsbury,CLL2,2019-10-07 01:00:00,29.20655240371427,22.589897026801715,4.3152708109797,28.48325189854731,7.043338398969963,3.531884328009426,216.03964079476768,12.61645270081012
London Bloomsbury,CLL2,2019-10-07 02:00:00,28.625476491667712,22.1890458152509,4.1977313364227316,28.914514755622264,6.937586922593862,3.56710865761225,218.84199580248233,12.6164979275281
London Bloomsbury,CLL2,2019-10-07 03:00:00,28.039359735490724,21.80325566095508,4.067081625450299,29.382356219460235,6.827096675223544,3.6047630340171035,221.81987587206618,12.622533238245815
London Bloomsbury,CLL2,2019-10-07 04:00:00,27.51155361848413,21.45362099167769,3.9508812222719305,29.808702027993547,6.7037597089832355,3.649179397619575,225.05729141074585,12.64366292374226
London Bloomsbury,CLL2,2019-10-07 05:00:00,26.973623446622778,21.105478820964723,3.8271047354901997,30.239227441174187,6.564008364194668,3.6810771073182393,228.32300566258135,12.671437718401092
London Bloomsbury,CLL2,2019-10-07 06:00:00,26.68803477361205,20.854360042187828,3.8046241341611853,30.667667564607424,6.421748416834828,3.720075750516687,231.53190346883042,12.698606102384392
London Bloomsbury,CLL2,2019-10-07 07:00:00,26.377061124239482,20.71918105287798,3.6899738402553113,30.89869897381767,6.384364017903333,3.7525673361450838,234.81631617364116,12.716522319465858
London Bloomsbury,CLL2,2019-10-07 08:00:00,26.41743110870654,20.800320216810405,3.6633849191242787,31.01710757890369,6.3280083216673635,3.770471865423026,238.62137445173852,12.722681791922442
London Bloomsbury,CLL2,2019-10-07 09:00:00,26.50797008637942,20.893626109834795,3.6615803707223753,31.084159926136458,6.312277268901924,3.7928795868264342,242.74436266738223,12.737512259485394
London Bloomsbury,CLL2,2019-10-07 10:00:00,26.742516334137065,20.98644921801131,3.7540098330495058,31.157836677333584,6.282300856778247,3.811023461993912,247.33940382030633,12.752300888099503
London Bloomsbury,CLL2,2019-10-07 11:00:00,27.431930863922965,21.18978612765436,4.071021525172332,31.145252174819014,6.328684462702251,3.823576162977546,247.66531669704733,12.758442405379666
London Bloomsbury,CLL2,2019-10-07 12:00:00,27.564934927789142,21.227001749216825,4.133493140020227,31.206591561751342,6.321055381252366,3.8417129238298355,248.09921081909826,12.764384552446112
London Bloomsbury,CLL2,2019-10-07 13:00:00,27.31693494005295,21.101667463790537,4.05349264025655,31.437489964858536,6.311066081519413,3.84524755275901,248.61267093404518,12.76556010833668
London Bloomsbury,CLL2,2019-10-07 14:00:00,27.141670576115132,21.025362795444696,3.9889528370859586,31.57021136554858,6.23004885453311,3.8512948900571615,248.9922911312471,12.763758153932661
London Bloomsbury,CLL2,2019-10-07 15:00:00,26.836897027630318,20.842842441931044,3.909221405855156,31.697877304172323,6.179819205773987,3.8627052352877707,249.43692058552816,12.758597565206143
London Bloomsbury,CLL2,2019-10-07 16:00:00,26.42045147109622,20.582710599916354,3.8072763523369066,31.894031150187992,6.086556968191177,3.868539651295656,249.8159181107627,12.74613277683162
London Bloomsbury,CLL2,2019-10-07 17:00:00,25.84683023247719,20.158914872367664,3.7095627561861213,32.29307205890612,5.936444955970623,3.8810652501261944,250.15002346021947,12.727378595054093
London Bloomsbury,CLL2,2019-10-07 18:00:00,25.106973849903433,19.631487658858763,3.5710201337479557,32.8068294159548,5.787378619168967,3.89369705551918,250.46082332945142,12.703144866085795
London Bloomsbury,CLL2,2019-10-07 19:00:00,24.33708888688965,19.167354312115663,3.3716141271825237,33.25253594670967,5.633919402601998,3.897577406288794,250.54755343774144,12.662350366467777
London Bloomsbury,CLL2,2019-10-07 20:00:00,23.70380272572352,18.77699658163315,3.2131803526657126,33.65143581756779,5.518090549753746,3.8821789792300105,250.12352890351744,12.58918370008345
