site,code,date,nox,no2,no,o3,so2,pm10,pm2.5,v10,v2.5,nv10,nv2.5,ws,wd,air_temp
London Bloomsbury,CLL2,2019-04-23 19:00:00,64.75394,59.13943,3.66168,50.34153,1.80354,36,26.2,10.2,8.5,25.8,17.7,2.2,82.1,11
London Bloomsbury,CLL2,2019-04-23 20:00:00,66.05256,58.43288,4.96943,45.50196,1.13556,39.4,25.5,8.7,5.9,30.7,19.6,2.5,80.3,10.5
London Bloomsbury,CLL2,2019-04-23 21:00:00,58.615,53.97445,3.02649,42.30884,0.66798,38.4,27.6,9.6,6.8,28.8,20.8,2,81,9.7
London Bloomsbury,CLL2,2019-04-23 22:00:00,59.20529,56.28345,1.90557,35.52346,0.66798,39.2,29.5,10,8.8,29.2,20.7,1.3,71.7,8.9
London Bloomsbury,CLL2,2019-04-23 23:00:00,50.11494,46.27646,2.5034,40.51271,0.53438,43.7,31.5,10.7,8.8,33,22.7,2.4,72.4,8.7
London Bloomsbury,CLL2,2019-04-24 00:00:00,61.80053,55.60451,4.04094,25.74453,1.51372,42.1,31.7,10,8.4,32.1,23.3,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 01:00:00,90.0995,69.73294,13.28273,15.83255,1.95894,49.7,35.5,10.4,8.6,39.3,26.9,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 02:00:00,76.14708,65.76301,6.77232,19.85722,1.93668,55.7,44.6,9.9,10.3,45.8,34.3,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 03:00:00,71.65393,65.74476,3.85386,14.16947,2.13702,57.5,44.4,14.2,12.8,43.3,31.6,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 04:00:00,75.26028,64.64672,6.92198,10.57721,2.27058,60.9,47.6,13.4,13.1,47.5,34.5,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 05:00:00,64.55948,55.5523,5.87433,15.11743,2.27058,59.6,44.9,15,12,44.6,32.9,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 06:00:00,62.66763,48.61184,9.16695,17.71184,2.87162,56.8,44.3,14.8,13.9,42,30.4,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 07:00:00,144.66764,72.03646,47.36882,7.48388,5.14221,63.7,52.5,12.9,13.4,50.8,39.1,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 08:00:00,158.50181,78.24034,52.34517,9.47958,5.67646,60.6,41,14.3,12.3,46.3,28.7,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 09:00:00,105.76641,68.99186,23.98374,27.98969,5.60968,51.2,31.7,13.2,10,38,21.7,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 10:00:00,47.88753,37.90505,6.51041,46.40003,4.00691,37,22.5,1.8,7.3,35.2,15.2,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 11:00:00,40.08364,31.36331,5.68725,42.50841,2.40415,24,15.9,9.7,6.8,14.3,9.1,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 12:00:00,39.01947,28.97961,6.54782,47.29809,2.33737,17.8,14.6,9.3,6.4,8.5,8.2,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 13:00:00,24.53497,20.11743,2.88104,66.45681,1.86989,20.7,9.8,8.8,4.3,11.9,5.5,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 14:00:00,18.74117,16.04475,1.75856,79.97768,1.66955,10,5.4,7.1,4.1,2.9,1.3,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 15:00:00,17.14492,15.19432,1.27215,86.26413,1.26886,6.9,6.3,8.2,6.6,-1.3,-0.3,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 16:00:00,17.49964,15.03271,1.60889,85.66542,1.00173,9.5,4.9,5.2,2.6,4.3,2.3,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 17:00:00,17.55876,15.49342,1.34698,84.16865,1.00173,13.9,11,-1.1,4.3,15,6.7,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 18:00:00,17.85436,16.70695,0.74832,84.91704,0.86816,14.6,3.7,3.3,3.4,11.3,0.3,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 19:00:00,18.26821,17.40765,0.56124,80.17725,0.46747,10.2,4.8,0.1,0.8,10.1,4,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 20:00:00,20.51478,18.79366,1.12248,77.8323,0.40069,8.7,4.5,3.8,4.1,4.9,0.4,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 21:00:00,22.76136,21.55657,0.78574,72.4938,0.80138,8.8,2.3,5.9,3.9,2.9,-1.6,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 22:00:00,22.82048,21.44358,0.89799,71.49595,1.60277,6.7,2.6,0.1,1.7,6.6,0.9,NA,NA,NA
London Bloomsbury,CLL2,2019-04-24 23:00:00,21.40159,20.13943,0.82315,72.64348,2.40415,7,2.5,1.3,0,5.7,2.5,NA,NA,NA
London Bloomsbury,CLL2,2019-04-25 00:00:00,17.68483,16.53583,0.74936,70.7143,1.86945,10.1,1.3,-0.4,0.3,10.5,1,3,132.8,8.7
London Bloomsbury,CLL2,2019-04-25 01:00:00,9.94772,9.08596,0.56202,67.52118,1.06826,7.8,5.4,2.1,2.7,5.7,2.7,4.7,147.4,9.7
London Bloomsbury,CLL2,2019-04-25 02:00:00,9.47402,8.43991,0.67443,71.44606,0.80119,9.9,4.1,6.3,5,3.6,-0.9,5.3,155.1,9.7
London Bloomsbury,CLL2,2019-04-25 03:00:00,12.37544,11.57113,0.52456,70.04907,0.26706,10.4,4.2,7.5,5.3,2.9,-1.1,5,164,10.1
London Bloomsbury,CLL2,2019-04-25 04:00:00,16.10583,14.66957,0.9367,59.37208,0.73443,7.8,6.7,2.8,3.5,5,3.2,3.9,167.7,10.5
London Bloomsbury,CLL2,2019-04-25 05:00:00,22.26394,20.25318,1.31139,47.74712,1.20179,10.3,7,2.5,3.1,7.8,3.9,4,178.5,10.6
London Bloomsbury,CLL2,2019-04-25 06:00:00,31.32347,24.42943,4.49618,48.49551,1.40209,10.3,6,3.7,2.9,6.6,3.1,4.4,187.6,10.9
London Bloomsbury,CLL2,2019-04-25 07:00:00,28.24442,22.67173,3.63441,57.47616,1.33532,11.4,6,3.2,2.2,8.2,3.8,4.9,190,11.6
London Bloomsbury,CLL2,2019-04-25 08:00:00,27.06016,22.00453,3.2972,63.41337,1.26856,12.1,5.9,3.6,1.9,8.5,4,5.4,197.2,12.9
London Bloomsbury,CLL2,2019-04-25 09:00:00,25.87591,22.77359,2.02328,63.16391,1.33532,8.3,5,-2.1,-0.2,10.4,5.2,6.1,199,14.4
London Bloomsbury,CLL2,2019-04-25 10:00:00,26.64568,21.5326,3.33467,64.511,1.33532,13.7,3.2,7.7,2,6,1.2,6.2,201.2,14.7
London Bloomsbury,CLL2,2019-04-25 11:00:00,22.14552,18.06654,2.66024,71.99488,1.53562,9.9,4.8,6.3,2.4,3.6,2.4,6.5,207.4,15.3
London Bloomsbury,CLL2,2019-04-25 12:00:00,18.47434,14.91241,2.32303,75.53725,1.86945,14.9,4.7,6.6,1.6,8.3,3.1,6.4,205.4,15.5
London Bloomsbury,CLL2,2019-04-25 13:00:00,20.36914,16.34761,2.62277,76.08606,1.86945,19.2,1.2,5.2,-2,14,3.2,6.3,207.1,15.4
London Bloomsbury,CLL2,2019-04-25 14:00:00,16.63874,13.70878,1.91088,79.32908,2.27004,13.7,6.5,1.9,1.6,11.8,4.9,6,205.9,15.1
London Bloomsbury,CLL2,2019-04-25 15:00:00,18.88882,16.13121,1.79847,77.48305,2.06975,13.5,5.8,3.7,1.2,9.8,4.6,5.7,208.5,14.5
London Bloomsbury,CLL2,2019-04-25 16:00:00,23.9219,20.58978,2.17315,73.8409,1.46885,14.5,3.7,2.1,0.5,12.4,3.2,5.1,209,13.9
London Bloomsbury,CLL2,2019-04-25 17:00:00,25.46142,22.41656,1.98581,71.14671,1.13502,12.3,4.6,2.1,2.5,10.2,2.1,3.6,209.6,12.9
London Bloomsbury,CLL2,2019-04-25 18:00:00,20.25071,18.1825,1.34885,76.38542,0.80119,11,6.7,3.3,1.5,7.7,5.2,2,194.4,11
London Bloomsbury,CLL2,2019-04-25 19:00:00,18.88882,17.85472,0.67443,72.59359,0.66766,10.3,4.1,-0.5,-0.1,10.8,4.2,2.3,172.3,9.7
London Bloomsbury,CLL2,2019-04-25 20:00:00,24.33639,23.01503,0.86177,65.25939,0.93472,9.3,6.3,1.4,1,7.9,5.3,2.6,177.5,9.1
London Bloomsbury,CLL2,2019-04-25 21:00:00,22.67843,21.18472,0.97417,64.41122,1.33532,10,3.3,-1.2,-2.4,11.2,5.7,2.5,179.8,8.5
London Bloomsbury,CLL2,2019-04-25 22:00:00,27.2378,25.51429,1.12404,57.42627,1.86945,10.8,4.7,-0.9,-0.8,11.7,5.5,2.4,181.3,7.9
London Bloomsbury,CLL2,2019-04-25 23:00:00,25.343,24.02164,0.86177,54.28304,1.93622,12.2,5.5,0.2,-0.8,12,6.3,2.6,188.4,7.8
London Bloomsbury,CLL2,2019-04-26 00:00:00,24.27544,22.97142,0.85046,52.61996,2.581,10.8,6,1.3,0.7,9.5,5.3,2.3,189.9,7.9
London Bloomsbury,CLL2,2019-04-26 01:00:00,23.72193,21.99602,1.12561,50.29164,1.78,11.1,6.5,1.9,1.2,9.2,5.3,2.3,196.7,7.2
London Bloomsbury,CLL2,2019-04-26 02:00:00,19.39268,17.78183,1.05057,54.28304,1.335,9,8.1,2.3,1.5,6.7,6.6,2.3,200.1,6.8
London Bloomsbury,CLL2,2019-04-26 03:00:00,16.0123,15.32194,0.45024,56.62799,1.66875,9.2,7.4,3.5,2.5,5.7,4.9,2.7,207.7,6.9
London Bloomsbury,CLL2,2019-04-26 04:00:00,20.22294,19.01481,0.78792,51.58885,1.66875,10,6.9,1.1,1.5,8.9,5.4,3,219.1,8.1
London Bloomsbury,CLL2,2019-04-26 05:00:00,34.27819,30.30861,2.58889,36.12217,1.602,12.6,8.8,2.2,2.6,10.4,6.2,3.1,210.2,8.2
London Bloomsbury,CLL2,2019-04-26 06:00:00,48.33343,38.38072,6.49099,34.12647,1.4685,13.7,8.4,0.7,3,13,5.4,3,203.9,8.6
London Bloomsbury,CLL2,2019-04-26 07:00:00,37.24343,30.33981,4.50242,46.99874,0.801,16.6,8.2,4.5,3.9,12.1,4.3,3,193.5,9.9
London Bloomsbury,CLL2,2019-04-26 08:00:00,26.68717,22.08476,3.00161,58.77337,0.46725,14.5,5.4,6.6,3.8,7.9,1.6,4.4,205.2,13.3
London Bloomsbury,CLL2,2019-04-26 09:00:00,24.37428,20.46223,2.55137,65.70842,1.13475,13.6,6.5,3.8,4.6,9.8,1.9,5.1,213.4,14.5
London Bloomsbury,CLL2,2019-04-26 10:00:00,29.5338,22.91784,4.31482,67.80391,1.602,14.7,6.5,2.8,2.6,11.9,3.9,5.7,214,14.6
London Bloomsbury,CLL2,2019-04-26 11:00:00,19.98572,16.01615,2.58889,71.8452,1.80225,16,2.7,5.6,1.5,10.4,1.2,5.9,214.9,15
London Bloomsbury,CLL2,2019-04-26 12:00:00,17.61353,14.04666,2.32625,76.88434,2.403,12.2,7.4,6.5,2.9,5.7,4.5,5.8,217.7,15.1
London Bloomsbury,CLL2,2019-04-26 13:00:00,17.73214,14.91317,1.83849,79.32908,2.403,14.5,5.9,5.2,2.6,9.3,3.3,5.9,214,14.7
London Bloomsbury,CLL2,2019-04-26 14:00:00,14.94481,12.93126,1.31321,79.92779,2.33625,10.2,6,0.8,2.3,9.4,3.7,5.7,217.6,13
London Bloomsbury,CLL2,2019-04-26 15:00:00,18.26588,15.84962,1.57585,71.8452,1.80225,13.9,4.6,-0.7,-0.1,14.6,4.7,4.6,225.1,11.9
London Bloomsbury,CLL2,2019-04-26 16:00:00,19.21476,17.20121,1.31321,61.16821,1.068,9.3,5.7,0.1,3.5,9.2,2.2,3.9,251,12
London Bloomsbury,CLL2,2019-04-26 17:00:00,17.85075,15.8372,1.31321,62.91444,1.068,12.6,7.7,4.8,5.9,7.8,1.8,3.4,238.4,11.5
London Bloomsbury,CLL2,2019-04-26 18:00:00,16.30883,14.75551,1.01305,69.10111,1.53525,5.8,9.4,6.7,6.1,-0.9,3.3,3.8,233.5,10.3
London Bloomsbury,CLL2,2019-04-26 19:00:00,13.5808,12.83291,0.48776,76.5351,1.602,22.5,7.9,2.6,1.5,19.9,6.4,4.3,231.7,9.4
London Bloomsbury,CLL2,2019-04-26 20:00:00,14.23316,13.25515,0.63784,77.8323,1.602,18.4,8.1,2.5,2,15.9,6.1,4.6,226.6,8.6
London Bloomsbury,CLL2,2019-04-26 21:00:00,17.43562,16.28501,0.7504,76.08606,2.403,16.1,6.2,2.1,0,14,6.2,5.2,221.6,9.3
London Bloomsbury,CLL2,2019-04-26 22:00:00,11.50514,10.46959,0.67536,80.67617,2.60325,10.4,5.6,0.6,1.7,9.8,3.9,6.1,227,9.9
London Bloomsbury,CLL2,2019-04-26 23:00:00,9.48877,8.51076,0.63784,76.33553,2.06925,7.9,2.7,1.7,2.9,6.2,-0.2,6.3,241.1,10.1
London Bloomsbury,CLL2,2019-04-27 00:00:00,8.31558,7.77789,0.35067,80.62628,1.06775,11.2,2,5.5,0.1,5.7,1.9,5.6,238.5,9.5
London Bloomsbury,CLL2,2019-04-27 01:00:00,8.86996,7.71776,0.75144,78.49753,1.24571,19.7,5.9,6.2,0.8,13.5,5.1,6,244.1,9
London Bloomsbury,CLL2,2019-04-27 02:00:00,5.64272,4.89379,0.48844,76.08606,0.93428,19,6.4,8.7,4.3,10.3,2.1,5.8,243.2,8.2
London Bloomsbury,CLL2,2019-04-27 03:00:00,4.69237,4.05866,0.41329,73.29208,0.46714,13.9,3.9,4.8,2.6,9.1,1.3,6.6,240.1,8
London Bloomsbury,CLL2,2019-04-27 04:00:00,5.82091,5.30242,0.33815,71.34628,0.80081,11,5,3.2,3.6,7.8,1.4,7.1,247.2,7.7
London Bloomsbury,CLL2,2019-04-27 05:00:00,5.9397,5.30599,0.41329,73.74112,0.60061,12,5.2,4.5,3.4,7.5,1.8,7.1,258.8,7.3
London Bloomsbury,CLL2,2019-04-27 06:00:00,11.28544,9.15387,1.39017,71.34628,0.46714,6.5,5.9,-0.9,2.2,7.4,3.7,7.5,264.3,7.5
London Bloomsbury,CLL2,2019-04-27 07:00:00,14.55227,11.90222,1.72832,68.05337,0.73408,2.4,6.2,-3.2,1.4,5.6,4.8,7.4,267.9,8
London Bloomsbury,CLL2,2019-04-27 08:00:00,20.37318,16.3981,2.59248,62.71487,1.00102,11.6,5.4,1.9,-0.6,9.7,6,8.6,271.3,9.1
London Bloomsbury,CLL2,2019-04-27 09:00:00,32.49017,24.13674,5.44796,58.82326,1.20122,14.7,8.5,2,2.6,12.7,5.9,8.9,276.4,10
London Bloomsbury,CLL2,2019-04-27 10:00:00,34.03449,24.35604,6.31212,61.51745,0.60061,14.1,5.4,1.9,2.8,12.2,2.6,9,277.9,11
London Bloomsbury,CLL2,2019-04-27 11:00:00,40.15239,28.28476,7.73987,58.07487,0.4004,13.6,5.4,1.2,1.8,12.4,3.6,9.1,278.1,11
London Bloomsbury,CLL2,2019-04-27 12:00:00,43.83501,31.33367,8.15316,58.92304,0.26694,15.2,3.1,4.1,2.4,11.1,0.7,8.9,277.3,11.2
London Bloomsbury,CLL2,2019-04-27 13:00:00,55.8332,39.58722,10.59535,53.2353,0.73408,14.7,5,2.6,-0.1,12.1,5.1,8.6,280.3,11.4
London Bloomsbury,CLL2,2019-04-27 14:00:00,39.43963,29.41551,6.53756,60.66928,0.86754,14.2,5.9,0.1,-0.3,14.1,6.2,8.3,282.1,11.4
London Bloomsbury,CLL2,2019-04-27 15:00:00,53.04154,38.86952,9.24275,53.53465,1.06775,13,3.7,3.2,1,9.8,2.7,7.8,282.8,10.7
London Bloomsbury,CLL2,2019-04-27 16:00:00,57.08054,41.69871,10.03177,53.03573,1.13448,9.6,4,-1,-0.9,10.6,4.9,6.3,281.2,10
London Bloomsbury,CLL2,2019-04-27 17:00:00,43.8944,33.40941,6.83814,60.91874,1.13448,7.4,4.6,-2,-0.5,9.4,5.1,5.8,277.6,9.2
London Bloomsbury,CLL2,2019-04-27 18:00:00,54.88285,41.97824,8.41617,51.53895,1.26795,9.6,5.7,-1.5,-0.3,11.1,6,4.9,273.4,8.3
London Bloomsbury,CLL2,2019-04-27 19:00:00,56.96175,43.94192,8.49131,50.5411,1.26795,6.7,4.3,-3.6,-1,10.3,5.3,5.4,269.2,7.5
London Bloomsbury,CLL2,2019-04-27 20:00:00,70.32608,54.02249,10.63292,40.51271,1.80182,8.5,1.9,8,-0.9,0.5,2.8,5.5,274.7,6.8
London Bloomsbury,CLL2,2019-04-27 21:00:00,58.74366,45.14773,8.86703,44.70368,2.00203,8.4,2.3,0.9,-0.3,7.5,2.6,5.5,278.5,6.6
London Bloomsbury,CLL2,2019-04-27 22:00:00,61.8917,46.27943,10.18206,48.29594,1.53489,4.3,5.6,0.8,2.6,3.5,3,5.7,284.6,6.7
London Bloomsbury,CLL2,2019-04-27 23:00:00,58.80305,43.306,10.10691,50.5411,1.13448,4.6,2.7,-1.4,0.1,6,2.6,5.8,280.4,6.3
London Bloomsbury,CLL2,2019-04-28 00:00:00,48.78117,37.78168,7.17368,47.09852,1.42332,8.6,-0.4,3.1,-0.5,5.5,0.1,5.3,292.4,7.5
London Bloomsbury,CLL2,2019-04-28 01:00:00,33.63125,26.09314,4.91623,50.02555,1.24541,9.2,4.1,-0.6,-0.3,9.8,4.4,5.2,291.1,7.2
London Bloomsbury,CLL2,2019-04-28 02:00:00,51.22023,38.47082,8.31495,41.95959,1.53452,9.4,3.7,-1.6,-0.8,11,4.5,5.1,294.8,6.4
London Bloomsbury,CLL2,2019-04-28 03:00:00,38.72749,30.13174,5.606,47.74712,1.53452,7.1,2.3,0.2,0.1,6.9,2.2,4.9,306.9,6.5
London Bloomsbury,CLL2,2019-04-28 04:00:00,21.11868,16.44582,3.04756,55.77982,1.20093,8.6,4,-0.2,0.6,8.8,3.4,4.9,315.4,6.6
London Bloomsbury,CLL2,2019-04-28 05:00:00,32.42163,23.47974,5.83175,49.99229,1.26765,10,2.7,-0.2,-0.3,10.2,3,4.4,313.3,6.9
London Bloomsbury,CLL2,2019-04-28 06:00:00,30.9344,22.28096,5.64363,50.04218,1.40108,7.6,4.1,-0.1,-0.6,7.7,4.7,5.1,314.1,7.4
London Bloomsbury,CLL2,2019-04-28 07:00:00,37.29975,24.72341,8.20207,49.2439,1.13421,8.6,3.9,0.4,0.4,8.2,3.5,5.2,316.1,7.9
London Bloomsbury,CLL2,2019-04-28 08:00:00,39.91727,26.87942,8.50307,47.99659,0.86734,7.9,4.8,1,2,6.9,2.8,5.5,313.9,9.6
London Bloomsbury,CLL2,2019-04-28 09:00:00,45.03335,29.39946,10.19615,47.84691,0.80062,6.9,6.6,1.9,3.5,5,3.1,6,319.7,12.6
London Bloomsbury,CLL2,2019-04-28 10:00:00,30.28002,21.79965,5.53076,52.63659,0.46703,7.6,2.4,3.7,1.8,3.9,0.6,5.4,325.5,12
London Bloomsbury,CLL2,2019-04-28 11:00:00,39.26289,27.72497,7.52484,50.5411,1.13421,6.7,6.3,0.9,1.7,5.8,4.6,5.6,330.4,13.7
London Bloomsbury,CLL2,2019-04-28 12:00:00,29.62564,22.58751,4.59015,53.73422,1.26765,8,3.9,1.5,1,6.5,2.9,4.9,342.3,12.9
London Bloomsbury,CLL2,2019-04-28 13:00:00,35.45558,28.01362,4.85352,50.39143,1.26765,12.3,6.4,-0.8,0.5,13.1,5.9,5.3,353.9,12.8
London Bloomsbury,CLL2,2019-04-28 14:00:00,32.36214,24.63173,5.04164,54.33293,1.40108,11.6,8.5,4.6,2.1,7,6.4,4.2,2.5,11.7
London Bloomsbury,CLL2,2019-04-28 15:00:00,35.63405,28.19209,4.85352,48.64519,1.26765,13.3,9.4,2.7,1.7,10.6,7.7,3.8,7.4,11.4
London Bloomsbury,CLL2,2019-04-28 16:00:00,35.39609,27.608,5.07927,50.64089,1.53452,14,8.2,1.8,2,12.2,6.2,3.7,3.7,11.8
London Bloomsbury,CLL2,2019-04-28 17:00:00,44.61692,35.50197,5.94462,42.25895,1.53452,14.2,9.6,0.4,-0.1,13.8,9.7,3.1,2,11.7
London Bloomsbury,CLL2,2019-04-28 18:00:00,60.97646,47.13096,9.0298,32.08088,1.73468,20.4,12.6,0.9,1.3,19.5,11.3,2,6.7,9.7
London Bloomsbury,CLL2,2019-04-28 19:00:00,44.02203,37.56079,4.21391,36.52131,1.53452,19.8,14.2,0.3,2.3,19.5,11.9,1.7,14.3,8.1
London Bloomsbury,CLL2,2019-04-28 20:00:00,36.70486,33.53193,2.06933,35.57335,1.4678,22.2,12.6,0.6,-0.6,21.6,13.2,1.5,6.9,7
London Bloomsbury,CLL2,2019-04-28 21:00:00,47.53189,41.936,3.64955,25.04604,2.80217,21.3,12.8,0.6,-1.6,20.7,14.4,1.5,315.6,6.1
London Bloomsbury,CLL2,2019-04-28 22:00:00,36.16945,33.57342,1.69309,37.2697,2.46858,14.8,6.9,3.1,-0.4,11.7,7.3,1.6,334.8,5.6
London Bloomsbury,CLL2,2019-04-28 23:00:00,35.51507,33.1498,1.54259,36.77077,1.73468,12.6,10.9,1.4,4.1,11.2,6.8,0.9,12.2,5.7
London Bloomsbury,CLL2,2019-04-29 00:00:00,26.13639,24.6729,0.95446,43.43974,1.24511,13.4,7.7,2.4,1.2,11,6.5,1.1,47.6,6.3
London Bloomsbury,CLL2,2019-04-29 01:00:00,18.82773,17.67235,0.75352,45.9011,1.33405,11.8,7.5,2,1.4,9.8,6.1,0.8,9.9,5.1
London Bloomsbury,CLL2,2019-04-29 02:00:00,20.73434,19.29011,0.94191,43.20691,1.06724,13.4,7.8,3,1.8,10.4,6,1.5,352.8,4.3
London Bloomsbury,CLL2,2019-04-29 03:00:00,17.57652,16.53667,0.67817,46.5996,1.26735,14,9.4,2.7,1.3,11.3,8.1,1.2,20.3,4.1
London Bloomsbury,CLL2,2019-04-29 04:00:00,14.35913,12.39497,1.28099,57.82541,1.20064,15.8,9.4,2.7,1,13.1,8.4,1.1,19,3.9
London Bloomsbury,CLL2,2019-04-29 05:00:00,35.92761,27.89766,5.23699,34.47572,1.40075,22.3,15.6,4.3,3.9,18,11.7,0.8,30.1,3.7
London Bloomsbury,CLL2,2019-04-29 06:00:00,64.76502,43.67921,13.75181,16.46453,1.73426,21.7,15.5,6.2,4.4,15.5,11.1,1.3,51.1,4
London Bloomsbury,CLL2,2019-04-29 07:00:00,93.48327,52.35149,26.82545,10.677,2.06778,19.7,18.3,4,4.7,15.7,13.6,1.1,45.9,4.2
London Bloomsbury,CLL2,2019-04-29 08:00:00,79.66038,48.23385,20.49585,22.40173,1.86767,25.6,14,6.5,3.9,19.1,10.1,1,35.9,4.9
London Bloomsbury,CLL2,2019-04-29 09:00:00,52.19334,34.68922,11.41589,37.36948,1.53416,18.8,13.7,4.3,4.8,14.5,8.9,1.2,54,7.4
London Bloomsbury,CLL2,2019-04-29 10:00:00,57.49609,38.4322,12.43314,40.51271,1.40075,41.6,11.3,6,5.5,35.6,5.8,1.9,71.6,11.3
London Bloomsbury,CLL2,2019-04-29 11:00:00,44.6265,32.37939,7.98735,50.99014,0.66702,15.8,12.2,5.3,6.1,10.5,6.1,2.6,80.2,13.4
London Bloomsbury,CLL2,2019-04-29 12:00:00,31.63774,24.99427,4.33276,62.71487,0.80043,14.9,12.7,4.4,6.9,10.5,5.8,2.8,87.5,14.7
London Bloomsbury,CLL2,2019-04-29 13:00:00,36.10635,29.17403,4.52114,57.72562,1.73426,16.3,11.7,3.5,3.4,12.8,8.3,2.7,93.4,15.2
London Bloomsbury,CLL2,2019-04-29 14:00:00,35.15305,28.39403,4.40812,58.62369,2.13448,11.8,11.6,2.1,3.2,9.7,8.4,2.9,95,15.2
London Bloomsbury,CLL2,2019-04-29 15:00:00,50.10799,38.32304,7.68594,51.2396,1.86767,20.9,10.2,5.5,3,15.4,7.2,2.7,100.3,14.8
London Bloomsbury,CLL2,2019-04-29 16:00:00,61.24972,46.17191,9.83349,42.85766,1.93437,16.3,13.1,2.6,3.5,13.7,9.6,2.4,98.7,14.2
London Bloomsbury,CLL2,2019-04-29 17:00:00,45.16273,37.59494,4.93558,48.94454,1.66756,23.8,12.3,6.7,2.6,17.1,9.7,2.8,106.1,13
London Bloomsbury,CLL2,2019-04-29 18:00:00,54.09994,43.2393,7.08313,47.39788,1.73426,21.1,13.4,4,1.5,17.1,11.9,2.2,113.7,10.9
London Bloomsbury,CLL2,2019-04-29 19:00:00,90.08713,65.01523,16.35147,31.43228,2.40129,26.8,16.5,5.7,3.9,21.1,12.6,2.1,120.8,9.2
London Bloomsbury,CLL2,2019-04-29 20:00:00,79.6008,55.33767,15.824,30.48432,2.46799,33.1,23,7.3,7.4,25.8,15.6,2.1,125.4,8
London Bloomsbury,CLL2,2019-04-29 21:00:00,84.00982,62.86624,13.78949,28.48862,3.13501,43.5,30.2,7.2,5.4,36.3,24.8,1.8,129.1,7
London Bloomsbury,CLL2,2019-04-29 22:00:00,82.69903,66.46584,10.58701,22.20216,3.66863,40.4,34.1,8.9,7.9,31.5,26.2,1.8,131.9,6.5
London Bloomsbury,CLL2,2019-04-29 23:00:00,66.55246,60.0823,4.21973,18.90926,2.7348,41.6,32.7,12.5,10.7,29.1,22,1.3,123,6.4
London Bloomsbury,CLL2,2019-04-30 00:00:00,56.17279,53.39603,1.81095,18.8261,1.1559,43,32.7,14.1,10.6,28.9,22.1,1.4,114.1,6.5
London Bloomsbury,CLL2,2019-04-30 01:00:00,55.85453,52.15218,2.41461,14.63513,0.71132,44.8,33.3,13.6,10,31.2,23.3,1.2,107.2,5.4
London Bloomsbury,CLL2,2019-04-30 02:00:00,58.53984,53.15988,3.50872,14.36904,0.66687,39.9,32.5,13.9,12,26,20.5,0.4,103.1,4.4
London Bloomsbury,CLL2,2019-04-30 03:00:00,54.95942,49.23236,3.73509,17.56216,0.86692,42.4,31.8,12.2,12.4,30.2,19.4,0.7,95.9,4.4
London Bloomsbury,CLL2,2019-04-30 04:00:00,43.68111,37.25986,4.18783,37.46927,0.66687,26.3,17.7,13.4,10.2,12.9,7.5,0.4,102.4,3.8
London Bloomsbury,CLL2,2019-04-30 05:00:00,21.60186,20.15563,0.94321,61.31788,0.53349,18.6,13.2,10.2,8.1,8.4,5.1,0.5,43,4.1
London Bloomsbury,CLL2,2019-04-30 06:00:00,38.90721,34.22144,3.05599,41.51056,0.66687,24.8,15.6,8.5,4.9,16.3,10.7,0.5,23.9,4.8
London Bloomsbury,CLL2,2019-04-30 07:00:00,66.29742,51.4302,9.69615,31.23271,0.86692,28.4,19.6,10.9,7.5,17.5,12.1,0.7,107.9,5.6
London Bloomsbury,CLL2,2019-04-30 08:00:00,80.3804,56.9515,15.27992,27.49077,1.13367,32,23.3,9.9,8.6,22.1,14.7,0.9,104.9,6.4
London Bloomsbury,CLL2,2019-04-30 09:00:00,87.72025,57.75441,19.54321,28.53851,1.40042,34.4,27.9,11.5,10.9,22.9,17,0.8,52.6,9.5
London Bloomsbury,CLL2,2019-04-30 10:00:00,80.85778,53.37946,17.9209,37.86841,1.20036,37.9,20.5,11.4,8,26.5,12.5,1.4,70.2,13.7
London Bloomsbury,CLL2,2019-04-30 11:00:00,49.94684,37.68283,7.99838,52.18756,0.93361,26.6,17.1,9.9,7.8,16.7,9.3,1.6,78.2,15.5
London Bloomsbury,CLL2,2019-04-30 12:00:00,39.44428,31.2297,5.35741,60.86885,1.0003,24.4,17.7,8.5,8,15.9,9.7,1.2,75.9,16.6
